#Date;Inv;Psum;Pmax
08/06/15;2;0;0
08/06/15;3;110000;10000
07/06/15;0;61800;7436
07/06/15;1;127300;12400
07/06/15;2;79400;9514
07/06/15;3;110000;10000
06/06/15;0;50300;6980
06/06/15;1;103400;12400
06/06/15;2;0;0
06/06/15;3;110000;10000
05/06/15;0;56600;7005
05/06/15;1;116600;12400
05/06/15;2;72200;8958
05/06/15;3;110000;10000
04/06/15;0;54600;8425
04/06/15;1;113500;12400
04/06/15;2;0;0
04/06/15;3;110000;10000
03/06/15;0;58200;7548
03/06/15;1;120200;12400
03/06/15;2;74900;10446
03/06/15;3;110000;10000
02/06/15;0;57100;8240
02/06/15;1;118000;12400
02/06/15;2;73500;10531
02/06/15;3;110000;10000
01/06/15;0;53700;7980
01/06/15;1;111300;12400
01/06/15;2;0;0
01/06/15;3;110000;10000
31/05/15;0;27100;7057
31/05/15;1;55600;12397
31/05/15;2;34600;8521
31/05/15;3;100000;10000
30/05/15;0;54100;7747
30/05/15;1;112200;12400
30/05/15;2;70200;10321
30/05/15;3;110000;10000
29/05/15;0;48700;8833
29/05/15;1;104000;12400
29/05/15;2;0;0
29/05/15;3;110000;10000
28/05/15;0;64100;7975
28/05/15;1;136400;12400
28/05/15;2;83400;10185
28/05/15;3;110000;10000
27/05/15;0;67900;7969
27/05/15;1;136400;12400
27/05/15;2;87800;10296
27/05/15;3;110000;10000
26/05/15;0;36500;8410
26/05/15;1;76000;12400
26/05/15;2;47800;10804
26/05/15;3;88600;10000
25/05/15;0;52400;8947
25/05/15;1;104000;12400
25/05/15;2;65900;11543
25/05/15;3;110000;10000
24/05/15;0;64100;9720
24/05/15;1;132400;12400
24/05/15;2;83300;12243
24/05/15;3;110000;10000
23/05/15;0;26900;6393
23/05/15;1;55800;12068
23/05/15;2;0;0
23/05/15;3;54700;9821
22/05/15;0;22300;5722
22/05/15;1;46300;11098
22/05/15;2;28900;6882
22/05/15;3;45100;9860
21/05/15;0;30900;9985
21/05/15;1;62200;12400
21/05/15;2;39600;11853
21/05/15;3;60400;10000
20/05/15;0;12000;2999
20/05/15;1;25300;6232
20/05/15;2;0;0
20/05/15;3;39400;6159
19/05/15;0;47500;8628
19/05/15;1;99400;12400
19/05/15;2;0;0
19/05/15;3;110000;10000
18/05/15;0;59900;7676
18/05/15;1;124200;12400
18/05/15;2;77500;9795
18/05/15;3;110000;10000
17/05/15;0;56400;7551
17/05/15;1;116600;12400
17/05/15;2;0;0
17/05/15;3;110000;10000
16/05/15;0;58400;8944
16/05/15;1;120500;12400
16/05/15;2;75000;11413
16/05/15;3;110000;10000
15/05/15;0;6600;2916
15/05/15;1;14200;6055
15/05/15;2;0;0
15/05/15;3;13800;5917
14/05/15;0;52800;7099
14/05/15;1;109300;12400
14/05/15;2;67600;9269
14/05/15;3;107100;10000
13/05/15;0;44300;6500
13/05/15;1;93500;12400
13/05/15;2;0;0
13/05/15;3;100000;10000
12/05/15;0;49900;7225
12/05/15;1;104600;12400
12/05/15;2;0;0
12/05/15;3;110000;10000
11/05/15;0;54300;7325
11/05/15;1;111300;12400
11/05/15;2;0;0
11/05/15;3;110000;10000
10/05/15;0;60400;7712
10/05/15;1;125900;12400
10/05/15;2;0;0
10/05/15;3;110000;10000
09/05/15;0;48400;8103
09/05/15;1;100200;12400
09/05/15;2;61900;10184
09/05/15;3;97800;10000
08/05/15;0;36600;8538
08/05/15;1;76200;12400
08/05/15;2;0;0
08/05/15;3;74400;10000
07/05/15;0;52500;7652
07/05/15;1;108400;12400
07/05/15;2;0;0
07/05/15;3;105200;10000
06/05/15;0;50200;8088
06/05/15;1;105300;12400
06/05/15;2;65800;10562
06/05/15;3;104000;10000
05/05/15;0;43700;7245
05/05/15;1;91400;12400
05/05/15;2;0;0
05/05/15;3;89600;10000
04/05/15;0;20900;5756
04/05/15;1;43800;11820
04/05/15;2;0;0
04/05/15;3;43100;10000
03/05/15;0;10100;3428
03/05/15;1;21600;7206
03/05/15;2;0;0
03/05/15;3;21300;7172
02/05/15;0;49600;7725
02/05/15;1;102600;12400
02/05/15;2;0;0
02/05/15;3;99700;10000
01/05/15;0;13600;3009
01/05/15;1;28800;6159
01/05/15;2;0;0
01/05/15;3;28400;5863
30/04/15;0;33800;9179
30/04/15;1;71200;12400
30/04/15;2;44900;11891
30/04/15;3;70700;10000
29/04/15;0;45400;8359
29/04/15;1;94800;12400
29/04/15;2;0;0
29/04/15;3;92200;10000
28/04/15;0;40200;7673
28/04/15;1;83500;12400
28/04/15;2;0;0
28/04/15;3;81200;10000
27/04/15;0;9500;1879
27/04/15;1;20300;3964
27/04/15;2;12800;2475
27/04/15;3;19900;3887
26/04/15;0;27600;7873
26/04/15;1;58100;12400
26/04/15;2;36200;9924
26/04/15;3;56500;10000
25/04/15;0;23900;4267
25/04/15;1;50700;9260
25/04/15;2;0;0
25/04/15;3;49800;9185
24/04/15;0;49200;7218
24/04/15;1;104000;12400
24/04/15;2;64200;9348
24/04/15;3;107100;10000
23/04/15;0;48100;7366
23/04/15;1;100800;12400
23/04/15;2;61800;9582
23/04/15;3;110000;10000
22/04/15;0;54900;7120
22/04/15;1;115900;12400
22/04/15;2;71400;9186
22/04/15;3;110000;10000
21/04/15;0;55500;7288
21/04/15;1;117700;12400
21/04/15;2;0;0
21/04/15;3;110000;10000
20/04/15;0;55400;7435
20/04/15;1;117600;12400
20/04/15;2;72500;9602
20/04/15;3;110000;10000
19/04/15;0;57500;8122
19/04/15;1;122000;12400
19/04/15;2;75800;10466
19/04/15;3;110000;10000
18/04/15;0;30300;7508
18/04/15;1;63200;12400
18/04/15;2;0;0
18/04/15;3;60600;10000
17/04/15;0;10800;2051
17/04/15;1;23000;4332
17/04/15;2;0;0
17/04/15;3;22700;4262
16/04/15;0;37100;7054
16/04/15;1;77300;12400
16/04/15;2;47500;8938
16/04/15;3;74800;10000
15/04/15;0;51300;7195
15/04/15;1;108100;12400
15/04/15;2;66300;9115
15/04/15;3;104600;10000
14/04/15;0;34100;6796
14/04/15;1;73500;12400
14/04/15;2;46300;8915
14/04/15;3;72700;10000
13/04/15;0;49500;6932
13/04/15;1;104300;12400
13/04/15;2;64000;8955
13/04/15;3;101300;10000
12/04/15;0;46700;6776
12/04/15;1;98300;12400
12/04/15;2;60200;8513
12/04/15;3;95200;10000
11/04/15;0;46300;6496
11/04/15;1;97600;12400
11/04/15;2;0;0
11/04/15;3;94500;10000
10/04/15;0;46100;6744
10/04/15;1;97100;12400
10/04/15;2;59300;8534
10/04/15;3;94000;10000
09/04/15;0;50600;7007
09/04/15;1;107300;12400
09/04/15;2;65600;8954
09/04/15;3;104500;10000
08/04/15;0;53000;7540
08/04/15;1;112500;12400
08/04/15;2;0;0
08/04/15;3;110000;10000
07/04/15;0;54700;7544
07/04/15;1;117500;12400
07/04/15;2;71500;9660
07/04/15;3;110000;10000
06/04/15;0;48000;8193
06/04/15;1;101700;12400
06/04/15;2;61300;10578
06/04/15;3;96000;10000
05/04/15;0;25300;3562
05/04/15;1;54000;7923
05/04/15;2;34000;5213
05/04/15;3;53500;8038
04/04/15;0;34500;7186
04/04/15;1;72500;12400
04/04/15;2;44800;8855
04/04/15;3;70800;10000
03/04/15;0;51000;7244
03/04/15;1;107700;12400
03/04/15;2;0;0
03/04/15;3;103600;10000
02/04/15;0;51000;7192
02/04/15;1;107800;12400
02/04/15;2;65500;9211
02/04/15;3;103600;10000
01/04/15;0;51600;7304
01/04/15;1;110700;12400
01/04/15;2;0;0
01/04/15;3;105600;10000
31/03/15;0;45500;6771
31/03/15;1;95500;12400
31/03/15;2;0;0
31/03/15;3;91400;10000
30/03/15;0;32500;6706
30/03/15;1;67300;12400
30/03/15;2;40400;8458
30/03/15;3;63800;10000
29/03/15;0;32500;6542
29/03/15;1;68400;12400
29/03/15;2;0;0
29/03/15;3;65200;10000
28/03/15;0;48600;6817
28/03/15;1;103700;12400
28/03/15;2;0;0
28/03/15;3;98400;10000
27/03/15;0;48200;7154
27/03/15;1;103600;12400
27/03/15;2;62700;9287
27/03/15;3;97600;10000
26/03/15;0;15300;2798
26/03/15;1;32400;5878
26/03/15;2;20500;3678
26/03/15;3;32200;5801
25/03/15;0;12800;2100
25/03/15;1;27200;4454
25/03/15;2;17100;2790
25/03/15;3;26900;4389
24/03/15;0;25000;6711
24/03/15;1;52500;12400
24/03/15;2;32300;8654
24/03/15;3;51000;10000
23/03/15;0;32400;7977
23/03/15;1;67400;12400
23/03/15;2;0;0
23/03/15;3;64100;10000
22/03/15;0;14900;5281
22/03/15;1;31600;11040
22/03/15;2;0;0
22/03/15;3;30900;9915
21/03/15;0;12500;2570
21/03/15;1;26200;5379
21/03/15;2;0;0
21/03/15;3;25900;5258
20/03/15;0;23600;3789
20/03/15;1;50000;7734
20/03/15;2;0;0
20/03/15;3;48600;7086
19/03/15;0;38100;5828
19/03/15;1;80800;12242
19/03/15;2;49200;7449
19/03/15;3;77600;10000
18/03/15;0;37500;5815
18/03/15;1;79700;12250
18/03/15;2;0;0
18/03/15;3;76600;10000
17/03/15;0;21900;6061
17/03/15;1;46800;12400
17/03/15;2;0;0
17/03/15;3;45900;10000
16/03/15;0;9000;2146
16/03/15;1;19000;4473
16/03/15;2;11900;2796
16/03/15;3;18800;4424
15/03/15;0;28700;5928
15/03/15;1;59700;12354
15/03/15;2;0;0
15/03/15;3;56900;10000
14/03/15;0;25600;6404
14/03/15;1;53500;12400
14/03/15;2;32900;8171
14/03/15;3;52100;10000
13/03/15;0;38700;5955
13/03/15;1;82200;12400
13/03/15;2;49700;7621
13/03/15;3;78400;10000
12/03/15;0;41100;6312
12/03/15;1;88000;12400
12/03/15;2;52600;8010
12/03/15;3;82200;10000
11/03/15;0;36800;5824
11/03/15;1;77800;12240
11/03/15;2;46600;7414
11/03/15;3;73700;10000
10/03/15;0;37900;6028
10/03/15;1;80600;12400
10/03/15;2;0;0
10/03/15;3;76600;10000
09/03/15;0;25700;5768
09/03/15;1;54600;12111
09/03/15;2;34000;7395
09/03/15;3;53800;10000
08/03/15;0;37400;6102
08/03/15;1;79600;12400
08/03/15;2;47800;7596
08/03/15;3;75500;10000
07/03/15;0;36800;5963
07/03/15;1;78600;12366
07/03/15;2;47100;7451
07/03/15;3;74100;10000
06/03/15;0;38900;6205
06/03/15;1;83800;12400
06/03/15;2;49700;7810
06/03/15;3;77400;10000
05/03/15;0;39400;6372
05/03/15;1;85300;12400
05/03/15;2;50700;8148
05/03/15;3;79000;10000
04/03/15;0;24800;4995
04/03/15;1;52000;10593
04/03/15;2;0;0
04/03/15;3;49600;9980
03/03/15;0;34500;5752
03/03/15;1;71200;12335
03/03/15;2;43700;7536
03/03/15;3;68900;10000
02/03/15;0;4000;1312
02/03/15;1;8700;2762
02/03/15;2;0;0
02/03/15;3;8600;2751
01/03/15;0;26200;6080
01/03/15;1;54700;12400
01/03/15;2;0;0
01/03/15;3;54600;10000
28/02/15;0;24400;5301
28/02/15;1;49600;11516
28/02/15;2;31700;7063
28/02/15;3;49800;10000
27/02/15;0;14200;3648
27/02/15;1;26800;7218
27/02/15;2;0;0
27/02/15;3;29900;7826
26/02/15;0;17800;3080
26/02/15;1;36700;6411
26/02/15;2;0;0
26/02/15;3;36700;6006
25/02/15;0;21800;5436
25/02/15;1;46100;11494
25/02/15;2;28400;6931
25/02/15;3;44600;9956
24/02/15;0;6500;1322
24/02/15;1;13800;2767
24/02/15;2;0;0
24/02/15;3;13700;2755
23/02/15;0;27500;5424
23/02/15;1;57700;11490
23/02/15;2;34000;6892
23/02/15;3;53800;10000
22/02/15;0;18600;5437
22/02/15;1;40700;11665
22/02/15;2;25200;7090
22/02/15;3;39400;10000
21/02/15;0;3500;948
21/02/15;1;7500;2000
21/02/15;2;0;0
21/02/15;3;7400;1978
20/02/15;0;27500;5117
20/02/15;1;58500;10842
20/02/15;2;0;0
20/02/15;3;54800;10000
19/02/15;0;28400;5045
19/02/15;1;61100;10709
19/02/15;2;36100;6417
19/02/15;3;56800;10000
18/02/15;0;28100;5062
18/02/15;1;60600;10743
18/02/15;2;0;0
18/02/15;3;56200;10000
17/02/15;0;28200;4927
17/02/15;1;61000;10451
17/02/15;2;36000;6241
17/02/15;3;56300;9887
16/02/15;0;14100;4253
16/02/15;1;30300;8731
16/02/15;2;18900;5519
16/02/15;3;29400;7963
15/02/15;0;3500;1028
15/02/15;1;7500;2148
15/02/15;2;4700;1350
15/02/15;3;7400;2121
14/02/15;0;4200;1243
14/02/15;1;9100;2633
14/02/15;2;5700;1668
14/02/15;3;9000;2631
13/02/15;0;1600;385
13/02/15;1;3700;825
13/02/15;2;2400;531
13/02/15;3;3700;817
12/02/15;0;24700;4691
12/02/15;1;53500;9952
12/02/15;2;31200;5834
12/02/15;3;49000;9246
11/02/15;0;25300;4682
11/02/15;1;55600;10001
11/02/15;2;0;0
11/02/15;3;50800;9299
10/02/15;0;25000;4687
10/02/15;1;54900;9997
10/02/15;2;0;0
10/02/15;3;49900;9332
09/02/15;0;25400;4796
09/02/15;1;56000;10281
09/02/15;2;0;0
09/02/15;3;50800;9605
08/02/15;0;25700;4854
08/02/15;1;56600;10518
08/02/15;2;32900;6177
08/02/15;3;51000;9703
07/02/15;0;13200;5603
07/02/15;1;28800;11869
07/02/15;2;0;0
07/02/15;3;27900;10000
06/02/15;0;3200;825
06/02/15;1;7000;1755
06/02/15;2;4400;1098
06/02/15;3;7000;1736
05/02/15;0;3200;1457
05/02/15;1;7000;3060
05/02/15;2;0;0
05/02/15;3;6900;2973
04/02/15;0;19400;5175
04/02/15;1;41700;10939
04/02/15;2;0;0
04/02/15;3;39200;10000
03/02/15;0;13100;4811
03/02/15;1;28600;10415
03/02/15;2;0;0
03/02/15;3;27500;9745
02/02/15;0;22800;4450
02/02/15;1;50300;9551
02/02/15;2;29000;5702
02/02/15;3;45100;8991
01/02/15;0;22100;4378
01/02/15;1;48500;9443
01/02/15;2;0;0
01/02/15;3;43400;8703
31/01/15;0;21300;4386
31/01/15;1;46400;9452
31/01/15;2;0;0
31/01/15;3;41700;8671
30/01/15;0;8500;5176
30/01/15;1;18700;10650
30/01/15;2;11300;6140
30/01/15;3;17700;9810
29/01/15;0;13500;4642
29/01/15;1;28900;9658
29/01/15;2;17400;5437
29/01/15;3;27400;8564
28/01/15;0;20500;4203
28/01/15;1;45100;9015
28/01/15;2;0;0
28/01/15;3;40100;8183
27/01/15;0;12800;4313
27/01/15;1;28400;9191
27/01/15;2;16800;5435
27/01/15;3;26100;8544
26/01/15;0;19900;4053
26/01/15;1;44000;8731
26/01/15;2;25300;5074
26/01/15;3;39000;8018
25/01/15;0;17200;4335
25/01/15;1;37300;9371
25/01/15;2;21900;5674
25/01/15;3;34000;8579
24/01/15;0;19000;3940
24/01/15;1;42500;8600
24/01/15;2;0;0
24/01/15;3;37200;7739
23/01/15;0;11300;4106
23/01/15;1;24900;8958
23/01/15;2;15200;5267
23/01/15;3;23600;8285
22/01/15;0;8200;2656
22/01/15;1;17700;5627
22/01/15;2;11100;3389
22/01/15;3;17400;5393
21/01/15;0;2600;678
21/01/15;1;5700;1447
21/01/15;2;3700;911
21/01/15;3;5700;1433
20/01/15;0;13900;4143
20/01/15;1;31400;8961
20/01/15;2;0;0
20/01/15;3;27600;8169
19/01/15;0;12100;3090
19/01/15;1;26500;6733
19/01/15;2;0;0
19/01/15;3;25000;6304
18/01/15;0;10100;4520
18/01/15;1;21600;9725
18/01/15;2;0;0
18/01/15;3;20200;8812
17/01/15;0;7300;2367
17/01/15;1;15600;5150
17/01/15;2;0;0
17/01/15;3;15300;4927
16/01/15;0;1000;615
16/01/15;1;2600;1323
16/01/15;2;0;0
16/01/15;3;2600;1294
15/01/15;0;9500;3793
15/01/15;1;20800;8254
15/01/15;2;12500;4925
15/01/15;3;19700;7764
14/01/15;0;9200;3704
14/01/15;1;20200;8135
14/01/15;2;11900;4867
14/01/15;3;18700;7576
13/01/15;0;14000;3305
13/01/15;1;31000;7177
13/01/15;2;17500;4090
13/01/15;3;27400;6474
12/01/15;0;15300;3536
12/01/15;1;34600;7691
12/01/15;2;19600;4298
12/01/15;3;30200;6780
11/01/15;0;4200;2117
11/01/15;1;9700;4925
11/01/15;2;6100;2937
11/01/15;3;9200;4373
10/01/15;0;12700;3288
10/01/15;1;27300;6920
10/01/15;2;16200;3835
10/01/15;3;25800;6101
09/01/15;0;12700;3330
09/01/15;1;28100;7220
09/01/15;2;0;0
09/01/15;3;25900;6583
08/01/15;0;13400;3148
08/01/15;1;30100;6795
08/01/15;2;17400;3832
08/01/15;3;27100;6071
07/01/15;0;10100;2937
07/01/15;1;23300;6435
07/01/15;2;13500;3681
07/01/15;3;20600;5806
25/12/14;0;4500;3033
25/12/14;1;9700;6597
25/12/14;2;5300;3652
25/12/14;3;8300;5781
24/12/14;0;8900;2507
24/12/14;1;19400;5543
24/12/14;2;11900;3358
24/12/14;3;18600;5177
22/12/14;0;4200;4064
22/12/14;1;8800;8626
22/12/14;2;4800;4857
22/12/14;3;7700;7676
11/12/14;0;0;0
11/12/14;1;0;0
11/12/14;2;0;0
11/12/14;3;0;0
10/12/14;0;1600;3554
10/12/14;1;3500;7715
10/12/14;2;0;0
10/12/14;3;3200;7194
29/11/14;0;5200;3109
29/11/14;1;11000;6573
29/11/14;2;6200;3672
29/11/14;3;9700;5787
28/11/14;0;2600;1105
28/11/14;1;5700;2317
28/11/14;2;0;0
28/11/14;3;5600;2280
27/11/14;0;2300;810
27/11/14;1;5100;1703
27/11/14;2;0;0
27/11/14;3;5100;1691
26/11/14;0;700;283
26/11/14;1;1800;619
26/11/14;2;1100;403
26/11/14;3;1800;632
25/11/14;0;11400;3399
25/11/14;1;24400;7643
25/11/14;2;14500;4663
25/11/14;3;22600;7101
24/11/14;0;13600;3385
24/11/14;1;29400;7170
24/11/14;2;17500;4191
24/11/14;3;27300;6596
23/11/14;0;16100;3520
23/11/14;1;35800;7639
23/11/14;2;20600;4396
23/11/14;3;31800;6925
22/11/14;0;17200;3583
22/11/14;1;38000;7724
22/11/14;2;0;0
22/11/14;3;33800;7016
21/11/14;0;15500;3481
21/11/14;1;33800;7367
21/11/14;2;19600;4222
21/11/14;3;30500;6655
20/11/14;0;17500;5151
20/11/14;1;38400;10796
20/11/14;2;0;0
20/11/14;3;35000;9767
19/11/14;0;18500;3863
19/11/14;1;40900;8329
19/11/14;2;0;0
19/11/14;3;36200;7616
18/11/14;0;15600;4656
18/11/14;1;33500;9860
18/11/14;2;20100;5879
18/11/14;3;31500;9052
17/11/14;0;5300;1536
17/11/14;1;11400;3217
17/11/14;2;0;0
17/11/14;3;11300;3187
16/11/14;0;16600;4227
16/11/14;1;35900;9191
16/11/14;2;21000;5462
16/11/14;3;32700;8693
15/11/14;0;1200;560
15/11/14;1;2900;1194
15/11/14;2;1800;753
15/11/14;3;2800;1186
14/11/14;0;11900;3620
14/11/14;1;26100;7975
14/11/14;2;0;0
14/11/14;3;25100;7503
13/11/14;0;13800;3986
13/11/14;1;29500;8781
13/11/14;2;0;0
13/11/14;3;27900;8295
12/11/14;0;7600;2554
12/11/14;1;16000;5546
12/11/14;2;10000;3420
12/11/14;3;15700;5372
11/11/14;0;5500;2120
11/11/14;1;11800;4483
11/11/14;2;0;0
11/11/14;3;11700;4437
10/11/14;0;2100;623
10/11/14;1;4700;1309
10/11/14;2;3000;837
10/11/14;3;4600;1303
09/11/14;0;15100;4739
09/11/14;1;33200;10087
09/11/14;2;20400;5989
09/11/14;3;31700;9491
08/11/14;0;13800;3088
08/11/14;1;29200;6560
08/11/14;2;0;0
08/11/14;3;28300;6305
07/11/14;0;7200;2646
07/11/14;1;15500;6158
07/11/14;2;9800;3858
07/11/14;3;15300;5720
06/11/14;0;3600;905
06/11/14;1;7800;1903
06/11/14;2;0;0
06/11/14;3;7700;1885
05/11/14;0;600;318
05/11/14;1;1800;693
05/11/14;2;0;0
05/11/14;3;1700;681
04/11/14;0;4300;2336
04/11/14;1;9400;5033
04/11/14;2;6000;3041
04/11/14;3;9300;4925
03/11/14;0;16600;4674
03/11/14;1;35000;10048
03/11/14;2;0;0
03/11/14;3;32300;9511
02/11/14;0;23700;4400
02/11/14;1;51200;9374
02/11/14;2;0;0
02/11/14;3;46800;8770
01/11/14;0;23900;4501
01/11/14;1;51700;9612
01/11/14;2;30300;5655
01/11/14;3;47500;8973
31/10/14;0;24700;4500
31/10/14;1;53500;9546
31/10/14;2;31400;5633
31/10/14;3;49100;8944
30/10/14;0;24900;4573
30/10/14;1;53900;9730
30/10/14;2;31700;5772
30/10/14;3;49600;9150
29/10/14;0;24000;4419
29/10/14;1;51500;9389
29/10/14;2;0;0
29/10/14;3;47800;8865
28/10/14;0;25300;4551
28/10/14;1;54500;9634
28/10/14;2;0;0
28/10/14;3;50500;9145
27/10/14;0;16700;5178
27/10/14;1;36300;11191
27/10/14;2;22700;6939
27/10/14;3;35600;10000
26/10/14;0;26300;5349
26/10/14;1;56500;11312
26/10/14;2;33400;6772
26/10/14;3;52300;10000
25/10/14;0;23200;6093
25/10/14;1;49800;12365
25/10/14;2;30100;7802
25/10/14;3;47300;10000
24/10/14;0;28900;5131
24/10/14;1;62700;10858
24/10/14;2;36800;6374
24/10/14;3;57100;10000
23/10/14;0;28400;5262
23/10/14;1;61300;11288
23/10/14;2;35800;6945
23/10/14;3;56000;10000
22/10/14;0;31700;5366
22/10/14;1;68800;11480
22/10/14;2;40600;6752
22/10/14;3;63100;10000
21/10/14;0;18300;3738
21/10/14;1;38700;7830
21/10/14;2;0;0
21/10/14;3;37300;7430
20/10/14;0;22500;5212
20/10/14;1;47500;11133
20/10/14;2;0;0
20/10/14;3;45600;10000
19/10/14;0;25200;4773
19/10/14;1;54200;10141
19/10/14;2;32700;6082
19/10/14;3;51600;9655
18/10/14;0;27500;5193
18/10/14;1;59100;10911
