#Date;Inv;Psum;Pmax
03/05/15;0;88600;21180
02/05/15;0;332800;62400
01/05/15;0;99300;30610
30/04/15;0;138600;72280
29/04/15;0;397600;71740
28/04/15;0;237800;47390
27/04/15;0;67300;17590
26/04/15;0;326300;69200
25/04/15;0;192200;53440
24/04/15;0;405800;60310
23/04/15;0;275600;65950
22/04/15;0;437200;58980
21/04/15;0;431100;60640
20/04/15;0;409800;65380
19/04/15;0;450500;62950
18/04/15;0;307300;65360
17/04/15;0;53000;11860
16/04/15;0;334500;62960
15/04/15;0;411700;59650
14/04/15;0;360900;56030
13/04/15;0;395700;57410
12/04/15;0;403600;65710
11/04/15;0;316500;62970
10/04/15;0;392100;58710
09/04/15;0;412900;61080
08/04/15;0;398900;60800
07/04/15;0;433800;63900
06/04/15;0;387500;66490
05/04/15;0;295400;70840
04/04/15;0;288300;64610
03/04/15;0;421400;61700
02/04/15;0;374200;68420
01/04/15;0;438500;67240
31/03/15;0;340300;68750
30/03/15;0;227300;55990
29/03/15;0;214300;50840
28/03/15;0;396500;59400
27/03/15;0;273900;66230
26/03/15;0;81600;19720
25/03/15;0;104700;24320
24/03/15;0;183700;62140
23/03/15;0;94400;24520
22/03/15;0;127600;55170
21/03/15;0;99300;31580
20/03/15;0;237800;56700
19/03/15;0;309000;57230
18/03/15;0;347100;54500
17/03/15;0;157300;48350
16/03/15;0;36400;10480
15/03/15;0;131800;55740
14/03/15;0;200000;54990
13/03/15;0;335600;55300
12/03/15;0;332700;54860
11/03/15;0;304200;58080
10/03/15;0;320500;52130
09/03/15;0;176800;46120
08/03/15;0;311700;55930
07/03/15;0;308000;53680
06/03/15;0;312900;53320
05/03/15;0;221200;57660
04/03/15;0;220600;52930
03/03/15;0;300100;52390
02/03/15;0;43500;32120
01/03/15;0;182500;48620
28/02/15;0;158900;50240
27/02/15;0;65200;16890
26/02/15;0;40100;18330
25/02/15;0;37000;22490
24/02/15;0;1400;1420
23/02/15;0;237900;49560
22/02/15;0;37300;23220
21/02/15;0;44600;15780
20/02/15;0;271900;49300
19/02/15;0;268200;49230
18/02/15;0;267200;48690
17/02/15;0;256300;47110
16/02/15;0;242600;58610
15/02/15;0;69700;43480
14/02/15;0;42200;11300
13/02/15;0;241000;46360
12/02/15;0;242900;46350
11/02/15;0;232600;44380
10/02/15;0;207100;42900
09/02/15;0;146100;33810
08/02/15;0;116600;22990
07/02/15;0;29000;15230
05/02/15;0;11000;5430
04/02/15;0;168500;49840
03/02/15;0;89100;27850
02/02/15;0;173500;46560
01/02/15;0;74000;27450
31/01/15;0;1900;950
29/01/15;0;60200;40320
28/01/15;0;212800;43860
27/01/15;0;132600;47570
26/01/15;0;207900;41780
25/01/15;0;111100;40780
24/01/15;0;184600;38030
23/01/15;0;96700;30470
22/01/15;0;18500;17620
21/01/15;0;20800;7790
20/01/15;0;179300;40210
19/01/15;0;112700;41770
18/01/15;0;112900;44490
17/01/15;0;13500;6830
16/01/15;0;23800;21150
15/01/15;0;77200;36990
14/01/15;0;139700;37880
13/01/15;0;178500;38820
12/01/15;0;181900;38760
11/01/15;0;82800;42130
10/01/15;0;102900;36380
09/01/15;0;107000;37830
08/01/15;0;134900;36820
07/01/15;0;166100;37730
06/01/15;0;170000;37250
05/01/15;0;173300;37480
04/01/15;0;161100;40970
03/01/15;0;141700;35350
02/01/15;0;76600;37340
01/01/15;0;163100;35740
31/12/14;0;157200;41920
30/12/14;0;35400;17400
29/12/14;0;10500;6920
27/12/14;0;4900;2620
26/12/14;0;108100;36320
25/12/14;0;157700;35140
24/12/14;0;84900;30530
23/12/14;0;165600;37080
22/12/14;0;91500;42040
21/12/14;0;152500;36490
20/12/14;0;152000;35760
19/12/14;0;161700;35780
18/12/14;0;139100;43540
17/12/14;0;90700;29690
16/12/14;0;11500;5260
15/12/14;0;15900;6400
14/12/14;0;20600;11680
13/12/14;0;19700;8090
12/12/14;0;66800;22660
11/12/14;0;53100;17910
10/12/14;0;5300;2600
08/12/14;0;156300;37440
07/12/14;0;28400;14590
06/12/14;0;32900;9030
05/12/14;0;82900;33700
04/12/14;0;32300;21700
03/12/14;0;47400;23450
02/12/14;0;31900;12110
01/12/14;0;7400;9400
30/11/14;0;16300;7880
29/11/14;0;107300;35070
28/11/14;0;18300;14530
27/11/14;0;41900;46380
26/11/14;0;22000;8570
25/11/14;0;71700;34800
24/11/14;0;117800;36140
23/11/14;0;183600;38140
22/11/14;0;168100;39890
21/11/14;0;180300;38540
20/11/14;0;133600;39080
19/11/14;0;136700;32200
18/11/14;0;7900;6920
17/11/14;0;37800;13780
16/11/14;0;136400;48110
15/11/14;0;14300;6710
14/11/14;0;32900;7110
13/11/14;0;112600;52440
12/11/14;0;32000;12790
11/11/14;0;26300;15050
10/11/14;0;15700;8650
09/11/14;0;67400;36150
08/11/14;0;45800;16680
07/11/14;0;14600;5460
06/11/14;0;4300;3880
05/11/14;0;600;2500
04/11/14;0;29800;37600
03/11/14;0;175300;42110
02/11/14;0;216600;42030
01/11/14;0;205600;41470
31/10/14;0;224400;43110
30/10/14;0;235700;45490
29/10/14;0;234800;44540
28/10/14;0;235900;44500
27/10/14;0;242900;45800
26/10/14;0;165300;53070
25/10/14;0;232600;54180
24/10/14;0;253700;46730
23/10/14;0;110700;52650
22/10/14;0;185100;47850
21/10/14;0;191900;38600
20/10/14;0;193000;48930
19/10/14;0;253200;46070
18/10/14;0;257100;45960
17/10/14;0;188800;53000
16/10/14;0;83100;23960
15/10/14;0;177800;48270
14/10/14;0;183100;48760
13/10/14;0;19700;22600
12/10/14;0;164200;51920
11/10/14;0;111800;47560
10/10/14;0;207600;50080
09/10/14;0;130500;51320
08/10/14;0;63300;33740
07/10/14;0;188000;55080
06/10/14;0;199600;61680
05/10/14;0;149100;49620
04/10/14;0;216100;58450
03/10/14;0;271900;56520
02/10/14;0;235400;61860
01/10/14;0;45000;16040
30/09/14;0;286300;49820
29/09/14;0;316400;50810
28/09/14;0;314600;51070
27/09/14;0;328100;49850
26/09/14;0;250700;59020
25/09/14;0;243200;60260
24/09/14;0;267300;53110
23/09/14;0;351000;54260
22/09/14;0;330100;56000
21/09/14;0;334900;59020
20/09/14;0;140300;55130
19/09/14;0;198100;50470
18/09/14;0;174300;55960
17/09/14;0;126900;55250
16/09/14;0;198700;69310
15/09/14;0;221300;67760
14/09/14;0;289000;58890
13/09/14;0;241600;67570
12/09/14;0;268300;63470
11/09/14;0;304800;66500
10/09/14;0;235300;66510
09/09/14;0;339200;64880
08/09/14;0;354100;58260
07/09/14;0;274200;62260
06/09/14;0;218000;69000
05/09/14;0;87700;31040
04/09/14;0;95300;55470
03/09/14;0;230400;61420
02/09/14;0;289700;69630
01/09/14;0;248300;66840
31/08/14;0;222100;46730
30/08/14;0;168500;54920
29/08/14;0;318000;61340
28/08/14;0;278600;65910
27/08/14;0;388700;58860
26/08/14;0;204600;61060
25/08/14;0;239900;70280
24/08/14;0;270000;65890
23/08/14;0;47500;22030
22/08/14;0;187700;54760
21/08/14;0;429800;65120
20/08/14;0;155400;58350
19/08/14;0;82200;26520
18/08/14;0;239000;70220
17/08/14;0;452100;64960
16/08/14;0;194300;67080
15/08/14;0;136700;55000
14/08/14;0;131700;51790
13/08/14;0;52600;32650
12/08/14;0;285200;68470
11/08/14;0;311700;63770
10/08/14;0;417500;60360
09/08/14;0;248700;64720
08/08/14;0;419300;62740
07/08/14;0;247200;71040
06/08/14;0;430700;57890
05/08/14;0;209900;64850
04/08/14;0;412400;65530
03/08/14;0;248800;59340
02/08/14;0;268400;62340
01/08/14;0;412600;67490
31/07/14;0;206700;45080
30/07/14;0;169500;72380
29/07/14;0;107300;29620
28/07/14;0;286100;73780
27/07/14;0;142300;52020
26/07/14;0;122000;53900
25/07/14;0;329300;71150
24/07/14;0;148800;31120
23/07/14;0;343100;70430
22/07/14;0;250200;65380
21/07/14;0;20200;14780
20/07/14;0;266900;57820
19/07/14;0;403800;60770
18/07/14;0;410100;64250
17/07/14;0;328100;64630
16/07/14;0;366200;67980
15/07/14;0;319400;60950
14/07/14;0;184400;57890
13/07/14;0;261300;70180
12/07/14;0;285200;67940
11/07/14;0;305600;69360
10/07/14;0;250600;70320
09/07/14;0;153300;65040
08/07/14;0;71800;21300
07/07/14;0;321000;63870
06/07/14;0;234100;69010
05/07/14;0;401900;64490
04/07/14;0;332500;59400
03/07/14;0;475100;60270
02/07/14;0;119600;43660
01/07/14;0;234900;68140
30/06/14;0;407900;70010
29/06/14;0;77900;26550
28/06/14;0;224600;73590
27/06/14;0;322400;71700
26/06/14;0;376100;69750
25/06/14;0;220400;64500
24/06/14;0;312800;58280
23/06/14;0;417700;62470
22/06/14;0;343600;61820
21/06/14;0;388600;68130
20/06/14;0;302800;68450
19/06/14;0;355000;72130
18/06/14;0;285600;72850
17/06/14;0;249200;55270
16/06/14;0;282400;67370
15/06/14;0;176700;69990
14/06/14;0;349800;71940
13/06/14;0;274500;64190
12/06/14;0;306100;68000
11/06/14;0;256500;60390
10/06/14;0;414700;61740
09/06/14;0;270900;64560
08/06/14;0;437700;59130
07/06/14;0;391800;58840
06/06/14;0;442700;63260
05/06/14;0;381600;73590
04/06/14;0;269300;65230
03/06/14;0;241200;74390
02/06/14;0;254300;63490
01/06/14;0;300000;66320
31/05/14;0;396800;72200
30/05/14;0;249400;63120
29/05/14;0;284600;64110
28/05/14;0;269400;80180
27/05/14;0;157700;58690
26/05/14;0;140300;30450
25/05/14;0;410200;81190
24/05/14;0;505500;73040
23/05/14;0;123100;45760
22/05/14;0;434700;61340
21/05/14;0;444400;73340
20/05/14;0;390000;71540
19/05/14;0;305400;81180
18/05/14;0;407200;82400
17/05/14;0;309200;61250
16/05/14;0;297700;72440
15/05/14;0;493200;74960
14/05/14;0;415400;81950
13/05/14;0;398700;82620
12/05/14;0;428600;75860
11/05/14;0;160200;54450
10/05/14;0;375600;70640
09/05/14;0;498800;70200
08/05/14;0;440500;76440
07/05/14;0;71400;29780
06/05/14;0;446500;74590
05/05/14;0;521000;69010
04/05/14;0;523900;69140
03/05/14;0;250800;70590
02/05/14;0;175300;37170
01/05/14;0;416500;83640
30/04/14;0;99800;21690
29/04/14;0;291100;73290
28/04/14;0;119600;34970
27/04/14;0;56100;17260
26/04/14;0;291300;72650
25/04/14;0;359600;77170
24/04/14;0;318800;68970
23/04/14;0;357300;78300
22/04/14;0;429700;83000
21/04/14;0;79100;18230
20/04/14;0;263300;62850
19/04/14;0;88400;24300
18/04/14;0;276500;67250
17/04/14;0;496300;67810
16/04/14;0;465900;74860
15/04/14;0;490200;76450
14/04/14;0;432800;67350
13/04/14;0;227800;77630
12/04/14;0;211500;67610
11/04/14;0;352000;72830
10/04/14;0;387800;75750
09/04/14;0;440600;70440
08/04/14;0;254500;56270
07/04/14;0;444900;63070
06/04/14;0;242800;57530
05/04/14;0;167700;48980
04/04/14;0;317900;66640
03/04/14;0;136600;20810
02/04/14;0;389900;70280
01/04/14;0;374400;62620
31/03/14;0;412500;62040
30/03/14;0;410600;61560
29/03/14;0;408800;61160
28/03/14;0;190800;59240
27/03/14;0;51900;16050
26/03/14;0;19400;11240
23/03/14;0;21300;19350
22/03/14;0;72300;33600
21/03/14;0;371700;63530
20/03/14;0;385700;58630
19/03/14;0;392600;60410
18/03/14;0;349200;60370
17/03/14;0;390000;59130
16/03/14;0;336900;65980
15/03/14;0;276700;59920
14/03/14;0;371200;59410
13/03/14;0;368100;59300
12/03/14;0;370100;59090
11/03/14;0;343700;65200
10/03/14;0;344500;60120
09/03/14;0;359100;59960
08/03/14;0;355900;61070
07/03/14;0;347600;58140
06/03/14;0;305200;60900
05/03/14;0;178600;62710
04/03/14;0;176500;70360
03/03/14;0;92900;22740
02/03/14;0;163600;50760
01/03/14;0;94300;66580
28/02/14;0;294600;62610
27/02/14;0;125800;64280
26/02/14;0;85400;36300
25/02/14;0;182100;35670
24/02/14;0;97200;20020
23/02/14;0;25500;8120
21/02/14;0;281000;57740
20/02/14;0;101300;43400
19/02/14;0;28200;18860
18/02/14;0;149300;36350
17/02/14;0;16000;13850
16/02/14;0;5600;6130
15/02/14;0;1000;1890
13/02/14;0;3000;1970
08/02/14;0;62500;22930
07/02/14;0;13400;4910
06/02/14;0;80300;23010
05/02/14;0;6000;9370
03/02/14;0;400;400
29/01/14;0;13200;15160
27/01/14;0;91200;42970
26/01/14;0;109300;58520
25/01/14;0;214900;46950
24/01/14;0;14800;4560
23/01/14;0;64900;20280
22/01/14;0;211700;43830
21/01/14;0;120600;50340
20/01/14;0;167900;42770
19/01/14;0;4400;10330
18/01/14;0;10700;6250
17/01/14;0;100;0
16/01/14;0;56100;19530
15/01/14;0;51100;18450
13/01/14;0;167800;42820
12/01/14;0;211100;43910
11/01/14;0;101900;49010
10/01/14;0;105700;38030
09/01/14;0;117800;38970
08/01/14;0;130900;37740
07/01/14;0;83300;39910
06/01/14;0;79200;23040
05/01/14;0;200;700
04/01/14;0;200;100
03/01/14;0;49100;15610
02/01/14;0;18000;9160
01/01/14;0;180800;42070
31/12/13;0;175400;43840
30/12/13;0;179300;49940
29/12/13;0;35700;29960
28/12/13;0;123300;33320
27/12/13;0;20800;10320
25/12/13;0;7300;8020
24/12/13;0;28100;16520
23/12/13;0;26300;7820
22/12/13;0;40300;21740
21/12/13;0;151600;43870
20/12/13;0;22600;17720
19/12/13;0;31600;13040
18/12/13;0;88100;28680
17/12/13;0;190100;41760
16/12/13;0;186500;40490
15/12/13;0;159300;44330
14/12/13;0;182000;40180
13/12/13;0;186800;40280
12/12/13;0;174000;39210
11/12/13;0;184700;39970
10/12/13;0;181100;39280
09/12/13;0;21800;21970
08/12/13;0;181500;42670
07/12/13;0;146700;41930
06/12/13;0;193800;41740
05/12/13;0;145400;45720
04/12/13;0;197900;43470
03/12/13;0;179400;44880
02/12/13;0;195700;41150
01/12/13;0;198200;41770
30/11/13;0;50700;15330
29/11/13;0;189500;39910
28/11/13;0;182000;38720
27/11/13;0;136900;34390
26/11/13;0;123000;27030
25/11/13;0;111200;25020
24/11/13;0;10700;5450
22/11/13;0;15000;15040
21/11/13;0;35500;13320
20/11/13;0;69200;42170
19/11/13;0;11300;10300
18/11/13;0;79500;43430
17/11/13;0;202700;47320
16/11/13;0;221600;45070
15/11/13;0;8700;10010
14/11/13;0;76300;34820
13/11/13;0;166000;52810
12/11/13;0;193700;43860
11/11/13;0;119400;51060
10/11/13;0;34600;23880
09/11/13;0;21000;21350
08/11/13;0;41300;15110
07/11/13;0;229900;47680
06/11/13;0;124800;48310
05/11/13;0;234600;52640
04/11/13;0;44700;19940
03/11/13;0;77500;41910
02/11/13;0;61900;35730
01/11/13;0;189400;58680
31/10/13;0;64100;20540
30/10/13;0;61000;55730
29/10/13;0;38100;35050
28/10/13;0;179300;55380
27/10/13;0;159500;51140
26/10/13;0;258500;48480
25/10/13;0;254300;48850
24/10/13;0;120800;53060
23/10/13;0;67900;52770
22/10/13;0;194600;58510
21/10/13;0;140000;53540
20/10/13;0;193700;52320
19/10/13;0;215900;50730
18/10/13;0;285000;55710
17/10/13;0;295900;53560
16/10/13;0;311300;56370
15/10/13;0;160700;48660
14/10/13;0;138100;41470
13/10/13;0;218100;66220
12/10/13;0;214000;64990
11/10/13;0;252600;68210
10/10/13;0;35600;26310
09/10/13;0;96300;49480
08/10/13;0;127500;56060
07/10/13;0;45200;19610
06/10/13;0;127500;51800
05/10/13;0;18400;11690
04/10/13;0;183300;67990
03/10/13;0;81300;24970
02/10/13;0;323500;69140
01/10/13;0;211500;62640
30/09/13;0;125000;33030
29/09/13;0;65000;16880
28/09/13;0;298700;58850
27/09/13;0;274600;62770
26/09/13;0;272500;62650
25/09/13;0;342600;58340
24/09/13;0;386300;57730
23/09/13;0;391700;57560
22/09/13;0;329100;59890
21/09/13;0;359800;65840
20/09/13;0;393000;60770
19/09/13;0;332600;67500
18/09/13;0;266800;68860
17/09/13;0;413400;72290
16/09/13;0;250500;69920
15/09/13;0;98800;60180
14/09/13;0;393800;66240
13/09/13;0;257900;65550
12/09/13;0;247000;73310
11/09/13;0;329200;67880
10/09/13;0;127000;49950
09/09/13;0;433800;67470
08/09/13;0;86000;28150
07/09/13;0;406300;61810
06/09/13;0;356800;66610
05/09/13;0;404800;61590
04/09/13;0;427300;60160
03/09/13;0;428300;60570
02/09/13;0;399700;66060
01/09/13;0;389300;68940
31/08/13;0;433400;67710
30/08/13;0;342600;69940
29/08/13;0;290000;74920
28/08/13;0;305300;74490
27/08/13;0;201800;72420
26/08/13;0;165100;67580
25/08/13;0;287300;81440
24/08/13;0;455300;66790
23/08/13;0;290800;68280
22/08/13;0;447700;64550
21/08/13;0;464700;64320
20/08/13;0;257000;64620
19/08/13;0;368100;67900
18/08/13;0;456700;62450
17/08/13;0;452200;65240
16/08/13;0;443300;69140
15/08/13;0;280900;74730
14/08/13;0;204400;71040
13/08/13;0;453400;71200
12/08/13;0;291900;67180
11/08/13;0;447800;69270
10/08/13;0;406000;78160
09/08/13;0;186100;60830
08/08/13;0;304300;60490
07/08/13;0;292900;67070
06/08/13;0;386400;63840
05/08/13;0;384000;62250
04/08/13;0;402800;60810
03/08/13;0;451100;58980
02/08/13;0;473900;63000
01/08/13;0;486900;65530
31/07/13;0;490000;65520
30/07/13;0;464000;71290
29/07/13;0;159600;51090
28/07/13;0;443700;62080
27/07/13;0;481600;69000
26/07/13;0;415800;69310
25/07/13;0;420100;65910
24/07/13;0;287700;75210
23/07/13;0;434000;66890
22/07/13;0;399500;66760
21/07/13;0;400600;69710
20/07/13;0;434700;73830
19/07/13;0;456200;76900
18/07/13;0;189300;71570
17/07/13;0;379600;69170
16/07/13;0;478900;68720
15/07/13;0;481200;64040
14/07/13;0;516700;67020
13/07/13;0;387500;70620
12/07/13;0;372600;71790
11/07/13;0;466800;69180
10/07/13;0;275000;75650
09/07/13;0;436700;71300
08/07/13;0;402900;75990
07/07/13;0;408300;75210
06/07/13;0;351200;81060
05/07/13;0;386100;81800
04/07/13;0;308600;79220
03/07/13;0;307100;61830
02/07/13;0;392200;76100
01/07/13;0;336700;76800
30/06/13;0;490900;67400
29/06/13;0;356900;60860
28/06/13;0;203900;75170
27/06/13;0;362400;77190
26/06/13;0;291500;81350
25/06/13;0;361500;84820
24/06/13;0;172100;71690
23/06/13;0;307400;70820
22/06/13;0;383100;77230
21/06/13;0;469900;67890
20/06/13;0;418000;73460
19/06/13;0;461700;69140
18/06/13;0;404200;72360
17/06/13;0;534100;68850
16/06/13;0;524000;69850
15/06/13;0;481500;71590
14/06/13;0;317900;74370
13/06/13;0;533600;67250
12/06/13;0;489800;74520
11/06/13;0;510200;81250
10/06/13;0;227100;76490
09/06/13;0;165500;73680
08/06/13;0;370300;76150
07/06/13;0;319800;77970
06/06/13;0;397200;80400
05/06/13;0;284900;89860
04/06/13;0;316900;77950
03/06/13;0;414500;76890
02/06/13;0;159800;25560
01/06/13;0;313300;72820
31/05/13;0;212100;48120
30/05/13;0;183300;35680
29/05/13;0;259200;80840
28/05/13;0;289500;81420
27/05/13;0;287000;76920
26/05/13;0;374100;88250
25/05/13;0;158600;62080
24/05/13;0;1700;1030
23/05/13;0;390000;85550
22/05/13;0;372600;77530
21/05/13;0;341500;84300
20/05/13;0;259700;82220
19/05/13;0;252400;76930
18/05/13;0;407800;82270
17/05/13;0;59900;14140
16/05/13;0;48600;18150
15/05/13;0;311100;81660
14/05/13;0;443300;78260
13/05/13;0;422300;80880
12/05/13;0;337100;82080
11/05/13;0;193500;47740
10/05/13;0;36100;10660
09/05/13;0;399700;79320
08/05/13;0;305300;71480
07/05/13;0;229700;66820
06/05/13;0;176200;48110
05/05/13;0;257300;78050
04/05/13;0;464100;74720
03/05/13;0;436900;68760
02/05/13;0;236700;59340
01/05/13;0;231100;59510
30/04/13;0;85200;25430
29/04/13;0;115900;42760
28/04/13;0;263900;74400
27/04/13;0;69100;22640
26/04/13;0;172600;43950
25/04/13;0;487800;66570
24/04/13;0;501100;67740
23/04/13;0;240700;84680
22/04/13;0;127700;29890
21/04/13;0;165700;62430
20/04/13;0;54900;17290
19/04/13;0;313700;70950
18/04/13;0;358000;65030
17/04/13;0;363600;66050
16/04/13;0;315300;73490
15/04/13;0;511300;72880
14/04/13;0;473300;73230
13/04/13;0;498500;77480
12/04/13;0;152300;66700
11/04/13;0;424900;86690
10/04/13;0;392900;76010
09/04/13;0;445900;92010
08/04/13;0;130500;44810
07/04/13;0;205800;84430
06/04/13;0;220500;60740
05/04/13;0;125200;29330
04/04/13;0;267500;72740
03/04/13;0;366000;79570
02/04/13;0;302800;56280
01/04/13;0;284700;73530
31/03/13;0;74600;29470
30/03/13;0;113700;24460
29/03/13;0;89800;28900
28/03/13;0;180900;63520
27/03/13;0;65700;19110
26/03/13;0;19000;6200
25/03/13;0;130000;27490
24/03/13;0;88800;22480
23/03/13;0;355700;73920
22/03/13;0;223100;42810
21/03/13;0;45300;15430
17/03/13;0;177600;48980
16/03/13;0;227800;39660
15/03/13;0;58400;19250
13/03/13;0;187200;54470
12/03/13;0;203300;70280
11/03/13;0;24600;19920
07/03/13;0;7590;1760
