#Date;Inv;Psum;Pmax
11/07/15;2;69230;8353
11/07/15;3;61593;8124
11/07/15;4;6701;0
10/07/15;0;78005;9156
10/07/15;1;78336;9350
10/07/15;2;73826;8578
10/07/15;3;64650;8383
10/07/15;4;7040;0
09/07/15;0;68152;9081
09/07/15;1;68930;9252
09/07/15;2;62085;9443
09/07/15;3;55751;9250
09/07/15;4;6051;0
08/07/15;0;42567;9326
08/07/15;1;42222;9481
08/07/15;2;42142;8557
08/07/15;3;38815;8321
08/07/15;4;3997;0
07/07/15;0;62296;8401
07/07/15;1;62787;8449
07/07/15;2;56489;7931
07/07/15;3;53319;7663
07/07/15;4;5609;0
06/07/15;0;70095;8595
06/07/15;1;70414;8825
06/07/15;2;65766;8163
06/07/15;3;59752;7923
06/07/15;4;6357;0
05/07/15;0;68286;8621
05/07/15;1;70180;8832
05/07/15;2;57715;8015
05/07/15;3;55082;7836
05/07/15;4;5837;0
04/07/15;0;72021;8773
04/07/15;1;73786;9038
04/07/15;2;61953;8300
04/07/15;3;58772;8014
04/07/15;4;6191;0
03/07/15;0;48712;9427
03/07/15;1;52037;9372
03/07/15;2;34512;8615
03/07/15;3;32281;8285
03/07/15;4;3628;0
02/07/15;0;70391;8743
02/07/15;1;71162;8905
02/07/15;2;65372;8210
02/07/15;3;57961;8025
02/07/15;4;6275;0
01/07/15;0;62121;9398
01/07/15;1;59226;9807
01/07/15;2;69103;8534
01/07/15;3;61606;8224
01/07/15;4;6402;0
30/06/15;0;75427;9225
30/06/15;1;76101;9341
30/06/15;2;69701;8645
30/06/15;3;62533;8424
30/06/15;4;6740;0
29/06/15;0;36558;7232
29/06/15;1;36085;7198
29/06/15;2;38265;8840
29/06/15;3;35884;8780
29/06/15;4;3445;0
28/06/15;0;79189;9267
28/06/15;1;80171;9538
28/06/15;2;73489;8775
28/06/15;3;65742;8558
28/06/15;4;7047;0
27/06/15;0;55737;9994
27/06/15;1;56562;10179
27/06/15;2;51131;9619
27/06/15;3;47528;9480
27/06/15;4;4884;0
26/06/15;0;78275;9327
26/06/15;1;78950;9475
26/06/15;2;73232;8795
26/06/15;3;65313;8637
26/06/15;4;6988;0
25/06/15;0;62183;9909
25/06/15;1;60555;9941
25/06/15;2;65079;9414
25/06/15;3;58054;9136
25/06/15;4;6068;0
24/06/15;0;82132;9485
24/06/15;1;82751;9702
24/06/15;2;77750;9658
24/06/15;3;68621;9486
24/06/15;4;7339;0
23/06/15;0;42891;10250
23/06/15;1;42088;10358
23/06/15;2;43604;10012
23/06/15;3;40789;9865
23/06/15;4;4148;0
22/06/15;0;41847;9075
22/06/15;1;42426;9360
22/06/15;2;38126;9179
22/06/15;3;35676;8926
22/06/15;4;3636;0
21/06/15;0;62167;10454
21/06/15;1;61337;10571
21/06/15;2;63107;10005
21/06/15;3;55296;9894
21/06/15;4;5846;0
20/06/15;0;49173;11095
20/06/15;1;47106;11588
20/06/15;2;55502;9851
20/06/15;3;48365;9708
20/06/15;4;4994;0
19/06/15;0;59978;10043
19/06/15;1;60975;9957
19/06/15;2;53265;10243
19/06/15;3;50754;10043
19/06/15;4;5228;0
18/06/15;0;59568;9943
18/06/15;1;59905;10528
18/06/15;2;57018;9909
18/06/15;3;54060;9899
18/06/15;4;5316;0
17/06/15;0;59874;9537
17/06/15;1;56784;9763
17/06/15;2;69744;9767
17/06/15;3;61295;9532
17/06/15;4;6285;0
16/06/15;0;45942;11777
16/06/15;1;46042;11805
16/06/15;2;43922;11077
16/06/15;3;42054;10494
16/06/15;4;4156;0
15/06/15;0;29773;9000
15/06/15;1;30084;9347
15/06/15;2;29803;7573
15/06/15;3;28349;7303
15/06/15;4;2640;0
14/06/15;0;31507;10622
14/06/15;1;32278;10840
14/06/15;2;28790;9377
14/06/15;3;27548;9064
14/06/15;4;2714;0
13/06/15;0;49586;9752
13/06/15;1;49988;10091
13/06/15;2;46083;9239
13/06/15;3;43443;8809
13/06/15;4;4403;0
12/06/15;0;50083;9204
12/06/15;1;52388;9393
12/06/15;2;41014;7586
12/06/15;3;36439;7137
12/06/15;4;3962;0
11/06/15;0;62618;10393
11/06/15;1;65465;10048
11/06/15;2;50114;10699
11/06/15;3;46462;10344
11/06/15;4;5000;0
10/06/15;0;69502;10054
10/06/15;1;69901;9681
10/06/15;2;65563;10514
10/06/15;3;58568;10236
10/06/15;4;6213;0
09/06/15;0;54888;9760
09/06/15;1;58093;9947
09/06/15;2;42348;8295
09/06/15;3;38795;7790
09/06/15;4;4214;0
08/06/15;0;49104;7510
08/06/15;1;49713;7337
08/06/15;2;45428;7542
08/06/15;3;42787;7267
08/06/15;4;4289;0
07/06/15;0;74310;9032
07/06/15;1;75215;9345
07/06/15;2;68813;9228
07/06/15;3;62219;9012
07/06/15;4;6595;0
06/06/15;0;53832;9089
06/06/15;1;55623;9336
06/06/15;2;45065;8543
06/06/15;3;42561;8525
06/06/15;4;4487;0
05/06/15;0;70685;8585
05/06/15;1;72638;8774
05/06/15;2;60312;8548
05/06/15;3;56430;8431
05/06/15;4;5997;0
04/06/15;0;63230;9963
04/06/15;1;62681;10413
04/06/15;2;63385;9505
04/06/15;3;56770;9225
04/06/15;4;5912;0
03/06/15;0;72702;9359
03/06/15;1;73771;9033
03/06/15;2;66143;9593
03/06/15;3;60477;9246
03/06/15;4;6421;0
02/06/15;0;69140;9105
02/06/15;1;70033;9258
02/06/15;2;63620;8653
02/06/15;3;56896;8453
02/06/15;4;6171;0
01/06/15;0;63249;9586
01/06/15;1;64641;9973
01/06/15;2;55111;8551
01/06/15;3;50160;8152
01/06/15;4;5435;0
31/05/15;0;50352;10756
31/05/15;1;51626;10746
31/05/15;2;43226;9414
31/05/15;3;40549;8895
31/05/15;4;4223;0
30/05/15;0;63826;9198
30/05/15;1;63484;9366
30/05/15;2;61091;8863
30/05/15;3;55633;8625
30/05/15;4;5917;0
29/05/15;0;55238;10612
29/05/15;1;53819;10639
29/05/15;2;57802;9875
29/05/15;3;53515;9476
29/05/15;4;5356;0
28/05/15;0;79913;10133
28/05/15;1;80574;10343
28/05/15;2;74802;8985
28/05/15;3;66349;8961
28/05/15;4;7114;0
27/05/15;0;82603;9795
27/05/15;1;83301;10111
27/05/15;2;77595;9169
27/05/15;3;68632;9107
27/05/15;4;7370;0
26/05/15;0;44760;8899
26/05/15;1;43817;8386
26/05/15;2;45955;9746
26/05/15;3;43811;9469
26/05/15;4;4263;0
25/05/15;0;63509;10066
25/05/15;1;65686;10019
25/05/15;2;52663;10089
25/05/15;3;50151;9893
25/05/15;4;5259;0
24/05/15;0;75580;10651
24/05/15;1;75860;10873
24/05/15;2;70542;10911
24/05/15;3;62289;10711
24/05/15;4;6835;0
23/05/15;0;27138;4887
23/05/15;1;27246;4795
23/05/15;2;26977;5935
23/05/15;3;25933;5790
23/05/15;4;2448;0
22/05/15;0;21877;5372
22/05/15;1;22100;5446
22/05/15;2;21689;5005
22/05/15;3;20842;4817
22/05/15;4;1962;0
21/05/15;0;21020;9015
21/05/15;1;21568;9088
21/05/15;2;19575;7225
21/05/15;3;18692;6686
21/05/15;4;1800;0
20/05/15;0;10625;2013
20/05/15;1;10584;2056
20/05/15;2;10153;1995
20/05/15;3;9400;1900
20/05/15;4;1037;0
19/05/15;0;47204;10146
19/05/15;1;47413;10251
19/05/15;2;44390;8990
19/05/15;3;41507;8466
19/05/15;4;4235;0
18/05/15;0;55729;9491
18/05/15;1;57334;9644
18/05/15;2;46760;8465
18/05/15;3;40591;8030
18/05/15;4;4718;0
17/05/15;0;63263;9279
17/05/15;1;63872;9761
17/05/15;2;55833;8664
17/05/15;3;51844;8495
17/05/15;4;5712;0
16/05/15;0;56772;9611
16/05/15;1;57403;9989
16/05/15;2;51131;9286
16/05/15;3;45453;9176
16/05/15;4;5029;0
15/05/15;0;7679;2013
15/05/15;1;7817;2022
15/05/15;2;7486;2023
15/05/15;3;7233;1961
15/05/15;4;722;0
14/05/15;0;67602;8764
14/05/15;1;67558;8807
14/05/15;2;62476;8846
14/05/15;3;57170;8568
14/05/15;4;6193;0
13/05/15;0;48811;7335
13/05/15;1;46448;6887
13/05/15;2;56008;8139
13/05/15;3;50985;7912
13/05/15;4;5042;0
12/05/15;0;55272;9497
12/05/15;1;53331;9712
12/05/15;2;58526;8260
12/05/15;3;53819;7860
12/05/15;4;5537;0
11/05/15;0;70770;9237
11/05/15;1;73046;9433
11/05/15;2;56535;8791
11/05/15;3;52351;8610
11/05/15;4;5916;0
10/05/15;0;75549;9476
10/05/15;1;75675;9661
10/05/15;2;69888;8700
10/05/15;3;60572;8388
10/05/15;4;6893;0
09/05/15;0;52092;9979
09/05/15;1;53607;10830
09/05/15;2;44012;8173
09/05/15;3;41370;7808
09/05/15;4;4342;0
08/05/15;0;54598;9763
08/05/15;1;55688;10103
08/05/15;2;47671;9606
08/05/15;3;42866;9441
08/05/15;4;4656;0
07/05/15;0;71267;9215
07/05/15;1;73888;9472
07/05/15;2;54931;8664
07/05/15;3;50472;8337
07/05/15;4;5870;0
06/05/15;0;62759;10172
06/05/15;1;63547;10040
06/05/15;2;55173;9371
06/05/15;3;50187;9002
06/05/15;4;5491;0
05/05/15;0;59112;9360
05/05/15;1;58886;9455
05/05/15;2;54404;8176
05/05/15;3;50241;7923
05/05/15;4;5433;0
04/05/15;0;19917;5931
04/05/15;1;20090;5889
04/05/15;2;19469;5925
04/05/15;3;18830;5761
04/05/15;4;1788;0
03/05/15;0;7608;1744
03/05/15;1;7778;1795
03/05/15;2;7237;1647
03/05/15;3;6956;1610
03/05/15;4;698;0
02/05/15;0;67011;9345
02/05/15;1;68923;9507
02/05/15;2;52510;8681
02/05/15;3;48382;8274
02/05/15;4;5636;0
01/05/15;0;18692;3887
01/05/15;1;18732;3900
01/05/15;2;18663;3833
01/05/15;3;18013;3706
01/05/15;4;1701;0
30/04/15;0;30246;7926
30/04/15;1;28386;7301
30/04/15;2;35316;9383
30/04/15;3;33971;9111
30/04/15;4;3251;0
29/04/15;0;63671;9863
29/04/15;1;66730;9901
29/04/15;2;45410;9088
29/04/15;3;41181;8602
29/04/15;4;5022;0
28/04/15;0;56929;9270
28/04/15;1;56856;9013
28/04/15;2;52075;9400
28/04/15;3;49111;9087
28/04/15;4;5169;0
27/04/15;0;11685;2338
27/04/15;1;11856;2381
27/04/15;2;11377;2314
27/04/15;3;11051;2265
27/04/15;4;1082;0
26/04/15;0;28024;6956
26/04/15;1;28475;7498
26/04/15;2;26804;4522
26/04/15;3;25136;4094
26/04/15;4;2434;0
25/04/15;0;32398;6326
25/04/15;1;33111;6703
25/04/15;2;29754;4453
25/04/15;3;28566;4087
25/04/15;4;2754;0
24/04/15;0;68287;9311
24/04/15;1;67945;9288
24/04/15;2;60559;8404
24/04/15;3;54531;8110
24/04/15;4;6329;0
23/04/15;0;66139;9575
23/04/15;1;66954;9367
23/04/15;2;52916;9154
23/04/15;3;48348;8746
23/04/15;4;5805;0
22/04/15;0;73298;9294
22/04/15;1;73709;9614
22/04/15;2;62137;8377
22/04/15;3;55126;7987
22/04/15;4;6639;0
21/04/15;0;73399;9547
21/04/15;1;73226;9731
21/04/15;2;64333;8484
21/04/15;3;56594;8192
21/04/15;4;6778;0
20/04/15;0;73252;9431
20/04/15;1;73173;9510
20/04/15;2;63697;8499
20/04/15;3;56099;8266
20/04/15;4;6730;0
19/04/15;0;72376;9601
19/04/15;1;71374;9763
19/04/15;2;64678;8559
19/04/15;3;56887;8177
19/04/15;4;6849;0
18/04/15;0;39089;10101
18/04/15;1;39188;10366
18/04/15;2;35926;9359
18/04/15;3;32830;8865
18/04/15;4;3528;0
17/04/15;0;13529;2329
17/04/15;1;13609;2310
17/04/15;2;13715;2574
17/04/15;3;13394;2514
17/04/15;4;1268;0
16/04/15;0;49035;8476
16/04/15;1;50966;8429
16/04/15;2;37843;7164
16/04/15;3;34827;6583
16/04/15;4;3978;0
15/04/15;0;67159;9077
15/04/15;1;67127;9308
15/04/15;2;56860;7896
15/04/15;3;50355;7503
15/04/15;4;6178;0
14/04/15;0;32764;6982
14/04/15;1;31067;6804
14/04/15;2;37210;6753
14/04/15;3;35377;6394
14/04/15;4;3395;0
13/04/15;0;65754;8931
13/04/15;1;65272;9135
13/04/15;2;56580;7963
13/04/15;3;50336;7427
13/04/15;4;6144;0
12/04/15;0;62184;8945
12/04/15;1;63007;9150
12/04/15;2;49739;7840
12/04/15;3;43939;7343
12/04/15;4;5447;0
11/04/15;0;59801;8538
11/04/15;1;59749;8604
11/04/15;2;50083;7653
11/04/15;3;45596;7240
11/04/15;4;5451;0
10/04/15;0;60276;8659
10/04/15;1;60875;8788
10/04/15;2;48187;7291
10/04/15;3;43545;6784
10/04/15;4;5336;0
09/04/15;0;67439;9152
09/04/15;1;67161;9271
09/04/15;2;55904;7945
09/04/15;3;49661;7535
09/04/15;4;6208;0
08/04/15;0;68976;9752
08/04/15;1;68023;9954
08/04/15;2;60215;8245
08/04/15;3;53799;7865
08/04/15;4;6503;0
07/04/15;0;71575;9733
07/04/15;1;70985;10022
07/04/15;2;60415;8417
07/04/15;3;53496;8005
07/04/15;4;6693;0
06/04/15;0;69596;9745
06/04/15;1;69666;9918
06/04/15;2;56426;9200
06/04/15;3;49719;8739
06/04/15;4;6324;0
05/04/15;0;56421;9728
05/04/15;1;55050;10215
05/04/15;2;52873;9984
05/04/15;3;48027;9343
05/04/15;4;5466;0
04/04/15;0;44276;10380
04/04/15;1;43624;10545
04/04/15;2;41225;9290
04/04/15;3;38844;8908
04/04/15;4;4175;0
03/04/15;0;68741;9352
03/04/15;1;68404;9581
03/04/15;2;55258;8069
03/04/15;3;48535;7571
03/04/15;4;6352;0
02/04/15;0;63684;9149
02/04/15;1;64274;9303
02/04/15;2;48806;8026
02/04/15;3;43063;7514
02/04/15;4;5667;0
01/04/15;0;69069;9658
01/04/15;1;68337;9830
01/04/15;2;56866;8268
01/04/15;3;50211;7779
01/04/15;4;6499;0
31/03/15;0;57452;8909
31/03/15;1;59438;9040
31/03/15;2;38729;8393
31/03/15;3;33674;7992
31/03/15;4;4754;0
30/03/15;0;41750;9628
30/03/15;1;44189;9688
30/03/15;2;26722;7343
30/03/15;3;23452;6564
30/03/15;4;3173;0
29/03/15;0;42784;8738
29/03/15;1;44896;9082
29/03/15;2;29076;6411
29/03/15;3;25254;5961
29/03/15;4;3343;0
28/03/15;0;65226;9137
28/03/15;1;64567;9367
28/03/15;2;52528;7704
28/03/15;3;46131;7202
28/03/15;4;6135;0
27/03/15;0;49223;9907
27/03/15;1;46374;10040
27/03/15;2;48331;8492
27/03/15;3;44003;8047
27/03/15;4;5208;0
26/03/15;0;16099;2978
26/03/15;1;16170;2963
26/03/15;2;16130;3067
26/03/15;3;15886;3021
26/03/15;4;1502;0
25/03/15;0;13041;2263
25/03/15;1;13284;2286
25/03/15;2;12666;2286
25/03/15;3;12498;2265
25/03/15;4;1156;0
24/03/15;0;33029;9288
24/03/15;1;33737;9234
24/03/15;2;25634;7679
24/03/15;3;23383;7043
24/03/15;4;2844;0
23/03/15;0;34742;9334
23/03/15;1;35688;9627
23/03/15;2;26870;6014
23/03/15;3;24594;5067
23/03/15;4;2904;0
22/03/15;0;18894;6633
22/03/15;1;18667;6867
22/03/15;2;18800;5042
22/03/15;3;18216;5190
22/03/15;4;1801;0
21/03/15;0;10553;2036
21/03/15;1;10694;2061
21/03/15;2;10215;2015
21/03/15;3;10018;1991
21/03/15;4;959;0
20/03/15;0;39325;7593
20/03/15;1;37234;7532
20/03/15;2;37804;6418
20/03/15;3;34451;5842
20/03/15;4;4128;0
19/03/15;0;50747;7801
19/03/15;1;49627;7761
19/03/15;2;41607;6516
19/03/15;3;36541;6000
19/03/15;4;4917;0
18/03/15;0;52960;7997
18/03/15;1;52039;8032
18/03/15;2;42030;6634
18/03/15;3;36537;6051
18/03/15;4;5070;0
17/03/15;0;24000;5660
17/03/15;1;23637;5721
17/03/15;2;23916;6091
17/03/15;3;23147;5834
17/03/15;4;2270;0
16/03/15;0;10238;2629
16/03/15;1;10283;2638
16/03/15;2;10330;2686
16/03/15;3;10167;2687
16/03/15;4;968;0
15/03/15;0;42642;8157
15/03/15;1;42514;7955
15/03/15;2;32795;7196
15/03/15;3;28863;6668
15/03/15;4;3859;0
14/03/15;0;35672;8087
14/03/15;1;35975;7934
14/03/15;2;27799;6775
14/03/15;3;24798;6093
14/03/15;4;3156;0
13/03/15;0;53588;8028
13/03/15;1;52738;8151
13/03/15;2;40596;6621
13/03/15;3;34486;5998
13/03/15;4;5105;0
12/03/15;0;56321;8472
12/03/15;1;55525;8635
12/03/15;2;42231;6853
12/03/15;3;35762;6266
12/03/15;4;5351;0
11/03/15;0;51509;7935
11/03/15;1;50358;8013
11/03/15;2;39515;6446
11/03/15;3;33403;5876
11/03/15;4;5012;0
10/03/15;0;52391;8143
10/03/15;1;51258;8290
10/03/15;2;39758;6603
10/03/15;3;33446;5936
10/03/15;4;5086;0
09/03/15;0;30011;7197
09/03/15;1;29415;7057
09/03/15;2;27799;5958
09/03/15;3;26005;5283
09/03/15;4;2866;0
08/03/15;0;51559;8128
08/03/15;1;50822;8145
08/03/15;2;38059;6441
08/03/15;3;31912;5827
08/03/15;4;4895;0
07/03/15;0;50043;7755
07/03/15;1;48895;7884
07/03/15;2;37922;6356
07/03/15;3;31825;5688
07/03/15;4;4889;0
06/03/15;0;53460;8333
06/03/15;1;52172;8385
06/03/15;2;39850;6747
06/03/15;3;33086;6047
06/03/15;4;5212;0
05/03/15;0;53973;8701
05/03/15;1;52556;8687
05/03/15;2;40021;7012
05/03/15;3;33023;6271
05/03/15;4;5312;0
04/03/15;0;34200;7404
04/03/15;1;34706;7519
04/03/15;2;23780;5803
04/03/15;3;20294;4987
04/03/15;4;2986;0
03/03/15;0;50707;8156
03/03/15;1;49284;8209
03/03/15;2;37495;6499
03/03/15;3;30759;5857
03/03/15;4;5024;0
02/03/15;0;7154;1976
02/03/15;1;7182;1976
02/03/15;2;7093;2020
02/03/15;3;6940;2007
02/03/15;4;681;0
01/03/15;0;24198;7906
01/03/15;1;23298;7845
01/03/15;2;22254;6128
01/03/15;3;20295;5377
01/03/15;4;2454;0
28/02/15;0;34543;8779
28/02/15;1;34830;9338
28/02/15;2;24474;7113
28/02/15;3;20859;6294
28/02/15;4;3087;0
27/02/15;0;16757;4133
27/02/15;1;16433;4312
27/02/15;2;17167;4481
27/02/15;3;16615;4234
27/02/15;4;1633;0
26/02/15;0;25942;7770
26/02/15;1;25963;7967
26/02/15;2;21776;4249
26/02/15;3;19943;3616
26/02/15;4;2351;0
25/02/15;0;29485;7780
25/02/15;1;29431;7502
25/02/15;2;25011;6269
25/02/15;3;22977;5428
25/02/15;4;2695;0
24/02/15;0;7194;1965
24/02/15;1;7281;1993
24/02/15;2;7184;1834
24/02/15;3;7082;1786
24/02/15;4;678;0
23/02/15;0;41881;7704
23/02/15;1;42179;7727
23/02/15;2;25968;5874
23/02/15;3;20373;5057
23/02/15;4;3737;0
22/02/15;0;26601;7426
22/02/15;1;24287;6908
22/02/15;2;27502;6687
22/02/15;3;24994;5770
22/02/15;4;3067;0
21/02/15;0;5477;1419
21/02/15;1;5543;1404
21/02/15;2;5313;1510
21/02/15;3;5173;1496
21/02/15;4;530;0
20/02/15;0;42475;7345
20/02/15;1;41420;7422
20/02/15;2;29185;5730
20/02/15;3;23069;4854
20/02/15;4;4177;0
19/02/15;0;42490;7350
19/02/15;1;41040;7392
19/02/15;2;30030;5575
19/02/15;3;23780;4796
19/02/15;4;4304;0
18/02/15;0;42092;7261
18/02/15;1;40600;7324
18/02/15;2;29349;5566
18/02/15;3;22999;4764
18/02/15;4;4266;0
17/02/15;0;40948;7176
17/02/15;1;39481;7195
17/02/15;2;28598;5359
17/02/15;3;22385;4601
17/02/15;4;4180;0
16/02/15;0;35228;8911
16/02/15;1;35004;8677
16/02/15;2;23850;6764
16/02/15;3;19305;5729
16/02/15;4;3280;0
15/02/15;0;10161;2973
15/02/15;1;10190;2974
15/02/15;2;10070;2660
15/02/15;3;9850;2647
15/02/15;4;946;0
14/02/15;0;5404;2017
14/02/15;1;5457;2051
14/02/15;2;5330;1885
14/02/15;3;5213;1840
14/02/15;4;522;0
13/02/15;0;5774;1150
13/02/15;1;5848;1158
13/02/15;2;5624;1173
13/02/15;3;5506;1165
13/02/15;4;542;0
12/02/15;0;37913;6854
12/02/15;1;36770;6909
12/02/15;2;24753;5100
12/02/15;3;18656;4213
12/02/15;4;3778;0
11/02/15;0;37698;6920
11/02/15;1;36439;6950
11/02/15;2;24557;4995
11/02/15;3;18385;4233
11/02/15;4;3787;0
10/02/15;0;37812;6868
10/02/15;1;36608;6956
10/02/15;2;24461;5083
10/02/15;3;18232;4281
10/02/15;4;3803;0
09/02/15;0;37937;6980
09/02/15;1;36735;7076
09/02/15;2;24115;5091
09/02/15;3;17823;4242
09/02/15;4;3804;0
08/02/15;0;38425;7218
08/02/15;1;36987;7167
08/02/15;2;24914;5286
08/02/15;3;18388;4473
08/02/15;4;3899;0
07/02/15;0;31030;7624
07/02/15;1;29280;7574
07/02/15;2;23765;5325
07/02/15;3;19210;4236
07/02/15;4;3298;0
06/02/15;0;3648;803
06/02/15;1;3732;821
06/02/15;2;3629;795
06/02/15;3;3578;786
06/02/15;4;352;0
05/02/15;0;3888;1724
05/02/15;1;3924;1740
05/02/15;2;3889;1646
05/02/15;3;3812;1630
05/02/15;4;382;0
04/02/15;0;26144;7548
04/02/15;1;25131;7454
04/02/15;2;20422;5808
04/02/15;3;17032;4981
04/02/15;4;2703;0
03/02/15;0;14484;4767
03/02/15;1;14004;4180
03/02/15;2;13713;4995
03/02/15;3;12714;4351
03/02/15;4;1489;0
02/02/15;0;33532;6683
02/02/15;1;32481;6621
02/02/15;2;20613;5379
02/02/15;3;14788;4545
02/02/15;4;3373;0
01/02/15;0;33847;6641
01/02/15;1;32425;6617
01/02/15;2;21363;4582
01/02/15;3;15339;3708
01/02/15;4;3505;0
31/01/15;0;30214;6770
31/01/15;1;29449;6745
31/01/15;2;18771;4458
31/01/15;3;12199;3463
31/01/15;4;3281;0
30/01/15;0;1178;548
30/01/15;1;1198;496
30/01/15;2;1299;512
30/01/15;3;955;394
30/01/15;4;997;0
29/01/15;0;13150;5583
29/01/15;1;12993;5443
29/01/15;2;11597;4307
29/01/15;3;10741;3744
29/01/15;4;1266;0
28/01/15;0;31860;6438
28/01/15;1;30670;6378
28/01/15;2;19229;4437
28/01/15;3;13345;3542
28/01/15;4;3247;0
27/01/15;0;24479;6492
27/01/15;1;23154;6708
27/01/15;2;17476;4432
27/01/15;3;13414;3543
27/01/15;4;2621;0
26/01/15;0;30810;6239
26/01/15;1;29366;6245
26/01/15;2;18841;4275
26/01/15;3;12935;3386
26/01/15;4;3220;0
25/01/15;0;26302;6644
25/01/15;1;25725;6491
25/01/15;2;16310;5109
25/01/15;3;11968;4079
25/01/15;4;2580;0
24/01/15;0;29558;6060
24/01/15;1;28107;6028
24/01/15;2;17989;4103
24/01/15;3;12200;3203
24/01/15;4;3123;0
23/01/15;0;16291;4545
23/01/15;1;14919;4273
23/01/15;2;15258;4010
23/01/15;3;13184;3186
23/01/15;4;1908;0
22/01/15;0;10090;5387
22/01/15;1;10057;5249
22/01/15;2;9722;4179
22/01/15;3;9333;3540
22/01/15;4;967;0
21/01/15;0;3869;1095
21/01/15;1;3944;1105
21/01/15;2;3753;1061
21/01/15;3;3683;1036
21/01/15;4;370;0
20/01/15;0;24032;5803
20/01/15;1;22847;5744
20/01/15;2;14737;3976
20/01/15;3;10043;3122
20/01/15;4;2544;0
19/01/15;0;19997;5621
19/01/15;1;19566;5868
19/01/15;2;14472;3852
19/01/15;3;11875;3004
19/01/15;4;1949;0
18/01/15;0;15424;6039
18/01/15;1;15601;6111
18/01/15;2;9308;2885
18/01/15;3;7096;2121
18/01/15;4;1387;0
17/01/15;0;6177;1621
17/01/15;1;6182;1586
17/01/15;2;6251;1625
17/01/15;3;6101;1581
17/01/15;4;592;0
16/01/15;0;2012;889
16/01/15;1;1998;887
16/01/15;2;2103;884
16/01/15;3;2031;859
16/01/15;4;228;0
15/01/15;0;13789;5261
15/01/15;1;12688;5126
15/01/15;2;12952;4272
15/01/15;3;11195;3539
15/01/15;4;1622;0
14/01/15;0;15350;5467
14/01/15;1;14540;5642
14/01/15;2;11658;4065
14/01/15;3;9312;3233
14/01/15;4;1661;0
13/01/15;0;24853;5362
13/01/15;1;23644;5347
13/01/15;2;14560;3438
13/01/15;3;9505;2758
13/01/15;4;2630;0
12/01/15;0;25529;5516
12/01/15;1;24181;5469
12/01/15;2;14907;3501
12/01/15;3;9484;2622
12/01/15;4;2778;0
11/01/15;0;8598;3983
11/01/15;1;8220;3913
11/01/15;2;8061;3202
11/01/15;3;7119;2800
11/01/15;4;985;0
10/01/15;0;19388;5993
10/01/15;1;19265;6070
10/01/15;2;12370;3323
10/01/15;3;9570;2258
