#Date;Inv;Psum;Pmax
13/08/14;1;0;0
13/08/14;2;1320;614
12/08/14;0;6340;1165
12/08/14;1;0;0
12/08/14;2;3870;694
11/08/14;0;5930;1156
11/08/14;1;0;0
11/08/14;2;3680;699
10/08/14;0;7230;1131
10/08/14;1;0;0
10/08/14;2;4370;688
09/08/14;0;3200;824
09/08/14;1;0;0
09/08/14;2;1980;503
08/08/14;0;6770;1199
08/08/14;1;0;0
08/08/14;2;4150;724
07/08/14;0;5930;1199
07/08/14;1;0;0
07/08/14;2;3620;727
06/08/14;0;8220;1080
06/08/14;1;0;0
06/08/14;2;4980;645
05/08/14;0;7190;1240
05/08/14;1;0;0
05/08/14;2;4440;758
04/08/14;0;8530;1110
04/08/14;1;0;0
04/08/14;2;5190;676
03/08/14;0;4600;930
03/08/14;1;0;0
03/08/14;2;2810;577
02/08/14;0;6150;1341
02/08/14;1;0;0
02/08/14;2;3760;790
01/08/14;0;7220;1137
01/08/14;1;0;0
01/08/14;2;4380;698
31/07/14;0;5530;1181
31/07/14;1;5260;1131
31/07/14;2;3390;720
30/07/14;0;3720;911
30/07/14;1;3550;881
30/07/14;2;2250;549
29/07/14;0;3230;610
29/07/14;1;3090;595
29/07/14;2;1980;376
28/07/14;0;6210;1285
28/07/14;1;5960;1252
28/07/14;2;3790;781
27/07/14;0;5230;1330
27/07/14;1;5030;1295
27/07/14;2;3220;801
26/07/14;0;1610;769
26/07/14;1;1510;737
26/07/14;2;1000;473
25/07/14;0;7590;1362
25/07/14;1;7330;1224
25/07/14;2;4650;764
24/07/14;0;3290;747
24/07/14;1;3130;724
24/07/14;2;2020;459
23/07/14;0;7540;1331
23/07/14;1;7280;1296
23/07/14;2;4590;815
22/07/14;0;7570;1335
22/07/14;1;7310;1306
22/07/14;2;4680;815
21/07/14;0;980;1210
21/07/14;1;920;951
21/07/14;2;590;311
20/07/14;0;4850;1044
20/07/14;1;4660;998
20/07/14;2;2940;646
19/07/14;0;8930;1132
19/07/14;1;8590;1097
19/07/14;2;5410;689
18/07/14;0;9250;1121
18/07/14;1;8960;1093
18/07/14;2;5620;682
17/07/14;0;9330;1131
17/07/14;1;9010;1101
17/07/14;2;5640;690
16/07/14;0;9620;1663
16/07/14;1;9300;1092
16/07/14;2;5820;684
15/07/14;0;8750;1361
15/07/14;1;8480;1130
15/07/14;2;5330;712
14/07/14;0;7130;1188
14/07/14;1;6830;1138
14/07/14;2;4360;713
13/07/14;0;7840;1414
13/07/14;1;7580;1373
13/07/14;2;4840;857
12/07/14;0;7250;1278
12/07/14;1;7050;1246
12/07/14;2;4470;778
11/07/14;0;9690;1218
11/07/14;1;9380;1180
11/07/14;2;5900;744
10/07/14;0;8400;1248
10/07/14;1;8110;1225
10/07/14;2;5110;762
09/07/14;0;4790;1172
09/07/14;1;4580;1171
09/07/14;2;2930;738
08/07/14;0;2830;1209
08/07/14;1;2690;634
08/07/14;2;1760;408
07/07/14;0;7260;1218
07/07/14;1;7020;1183
07/07/14;2;4430;742
06/07/14;0;8640;1198
06/07/14;1;8320;1149
06/07/14;2;5210;713
05/07/14;0;8450;1148
05/07/14;1;8150;1110
05/07/14;2;5140;697
04/07/14;0;6100;1094
04/07/14;1;5900;1072
04/07/14;2;3800;672
03/07/14;0;9440;1361
03/07/14;1;9130;1121
03/07/14;2;5740;697
02/07/14;0;4120;1218
02/07/14;1;3940;1178
02/07/14;2;2540;739
01/07/14;0;6350;1462
01/07/14;1;6120;1430
01/07/14;2;3930;877
30/06/14;0;7970;1293
30/06/14;1;7710;1265
30/06/14;2;4890;799
29/06/14;0;3680;1031
29/06/14;1;3520;1005
29/06/14;2;2280;634
28/06/14;0;6240;1386
28/06/14;1;6000;1354
28/06/14;2;3800;836
27/06/14;0;6110;1389
27/06/14;1;5880;1335
27/06/14;2;3740;836
26/06/14;0;6260;1380
26/06/14;1;6060;1351
26/06/14;2;3840;837
25/06/14;0;5420;1531
25/06/14;1;5200;1504
25/06/14;2;3280;929
24/06/14;0;6900;1195
24/06/14;1;6640;1184
24/06/14;2;4260;739
23/06/14;0;7190;1185
23/06/14;1;7020;1165
23/06/14;2;4460;745
22/06/14;0;9090;1324
22/06/14;1;8770;1287
22/06/14;2;5500;796
21/06/14;0;10100;1286
21/06/14;1;9730;1248
21/06/14;2;6100;782
20/06/14;0;6190;1212
20/06/14;1;5920;1180
20/06/14;2;3810;734
19/06/14;0;9260;1267
19/06/14;1;8900;1238
19/06/14;2;5610;771
18/06/14;0;6440;1286
18/06/14;1;6170;1249
18/06/14;2;3940;774
17/06/14;0;8690;1416
17/06/14;1;8390;1373
17/06/14;2;5280;851
16/06/14;0;6640;1444
16/06/14;1;6360;1408
16/06/14;2;4050;866
15/06/14;0;4220;1222
15/06/14;1;4020;1177
15/06/14;2;2580;725
14/06/14;0;7130;1247
14/06/14;1;6860;1221
14/06/14;2;4380;758
13/06/14;0;7260;1439
13/06/14;1;6970;1400
13/06/14;2;4400;855
12/06/14;0;7750;1189
12/06/14;1;7450;1167
12/06/14;2;4730;728
11/06/14;0;9020;1118
11/06/14;1;8670;1080
11/06/14;2;5470;683
10/06/14;0;9040;1209
10/06/14;1;8730;1054
10/06/14;2;5440;663
09/06/14;0;7530;1083
09/06/14;1;7270;1044
09/06/14;2;4540;657
08/06/14;0;9280;1091
08/06/14;1;8980;1065
08/06/14;2;5620;665
07/06/14;0;9320;1111
07/06/14;1;9010;1085
07/06/14;2;5670;675
06/06/14;0;9280;1221
06/06/14;1;8990;1185
06/06/14;2;5680;742
05/06/14;0;9130;1293
05/06/14;1;8830;1265
05/06/14;2;5580;777
04/06/14;0;4640;1154
04/06/14;1;4450;1119
04/06/14;2;2880;701
03/06/14;0;6650;1346
03/06/14;1;6410;1310
03/06/14;2;4070;800
02/06/14;0;6310;1376
02/06/14;1;6030;1307
02/06/14;2;3840;814
01/06/14;0;6780;1241
01/06/14;1;6520;1214
01/06/14;2;4170;754
31/05/14;0;9680;1222
31/05/14;1;9370;1189
31/05/14;2;5890;743
30/05/14;0;5700;1305
30/05/14;1;5460;1259
30/05/14;2;3500;778
29/05/14;0;9280;1302
29/05/14;1;8990;1274
29/05/14;2;5670;789
28/05/14;0;7560;1363
28/05/14;1;7340;1317
28/05/14;2;4640;817
27/05/14;0;4690;1205
27/05/14;1;4480;1178
27/05/14;2;2880;739
26/05/14;0;2810;1512
26/05/14;1;2660;597
26/05/14;2;1730;377
25/05/14;0;8740;1512
25/05/14;1;8470;1233
25/05/14;2;5320;762
24/05/14;0;9480;1182
24/05/14;1;9190;1148
24/05/14;2;5760;721
23/05/14;0;3670;1348
23/05/14;1;3520;1323
23/05/14;2;2170;813
22/05/14;0;7560;1360
22/05/14;1;7280;1025
22/05/14;2;4600;639
21/05/14;0;8010;1271
21/05/14;1;7740;1225
21/05/14;2;4880;770
20/05/14;0;7350;1329
20/05/14;1;7120;1291
20/05/14;2;4500;797
19/05/14;0;5830;1291
19/05/14;1;5600;1250
19/05/14;2;3530;771
18/05/14;0;8030;1265
18/05/14;1;7790;1240
18/05/14;2;4900;775
17/05/14;0;8340;1355
17/05/14;1;8110;1340
17/05/14;2;5140;847
16/05/14;0;3430;1123
16/05/14;1;3310;1090
16/05/14;2;2130;681
15/05/14;0;8450;1232
15/05/14;1;8160;1201
15/05/14;2;5220;747
14/05/14;0;8490;1292
14/05/14;1;8210;1267
14/05/14;2;5180;786
13/05/14;0;7150;1294
13/05/14;1;6930;1267
13/05/14;2;4400;805
12/05/14;0;7540;1340
12/05/14;1;7290;1302
12/05/14;2;4640;797
11/05/14;0;3860;2419
11/05/14;1;3710;1425
11/05/14;2;2390;644
10/05/14;0;7240;1248
10/05/14;1;7030;1218
10/05/14;2;4510;755
09/05/14;0;8120;1114
09/05/14;1;7840;1086
09/05/14;2;5000;683
08/05/14;0;7800;1210
08/05/14;1;7570;1122
08/05/14;2;4820;701
07/05/14;0;1780;1058
07/05/14;1;1700;444
07/05/14;2;1090;291
06/05/14;0;6910;1181
06/05/14;1;6710;1149
06/05/14;2;4310;719
05/05/14;0;8410;1122
05/05/14;1;8130;1091
05/05/14;2;5140;685
04/05/14;0;8890;1131
04/05/14;1;8620;1109
04/05/14;2;5430;693
03/05/14;0;4580;1051
03/05/14;1;4410;1033
03/05/14;2;2820;650
02/05/14;0;1380;458
02/05/14;1;1300;350
02/05/14;2;840;232
01/05/14;0;5320;1231
01/05/14;1;5140;1209
01/05/14;2;3320;767
30/04/14;0;620;907
30/04/14;1;590;192
30/04/14;2;330;129
29/04/14;0;5440;1263
29/04/14;1;5230;1228
29/04/14;2;3390;767
28/04/14;0;1120;756
28/04/14;1;1060;792
28/04/14;2;690;188
27/04/14;0;990;1059
27/04/14;1;940;635
27/04/14;2;600;193
26/04/14;0;5490;1664
26/04/14;1;5330;1153
26/04/14;2;3340;715
25/04/14;0;7440;1031
25/04/14;1;7190;998
25/04/14;2;4560;625
24/04/14;0;7300;1212
24/04/14;1;7050;1148
24/04/14;2;4410;713
23/04/14;0;4890;1015
23/04/14;1;4720;972
23/04/14;2;3070;636
22/04/14;0;7210;1223
22/04/14;1;6990;1192
22/04/14;2;4420;739
21/04/14;0;940;1361
21/04/14;1;900;477
21/04/14;2;570;191
20/04/14;0;4400;1119
20/04/14;1;4250;1101
20/04/14;2;2740;689
19/04/14;0;2050;1058
19/04/14;1;1940;753
19/04/14;2;1250;463
18/04/14;0;3970;922
18/04/14;1;3840;884
18/04/14;2;2490;578
17/04/14;0;7420;1026
17/04/14;1;7170;1267
17/04/14;2;4540;624
16/04/14;0;7460;1035
16/04/14;1;7230;1109
16/04/14;2;4600;636
15/04/14;0;7360;1089
15/04/14;1;7110;1060
15/04/14;2;4500;669
14/04/14;0;6530;961
14/04/14;1;6320;938
14/04/14;2;4000;588
13/04/14;0;4390;1059
13/04/14;1;4220;1006
13/04/14;2;2690;628
12/04/14;0;4110;941
12/04/14;1;3920;1267
12/04/14;2;2560;586
11/04/14;0;6560;971
11/04/14;1;6330;945
11/04/14;2;4030;595
10/04/14;0;6870;1814
10/04/14;1;6670;1425
10/04/14;2;4240;600
09/04/14;0;6690;990
09/04/14;1;6500;966
09/04/14;2;4140;612
08/04/14;0;3920;953
08/04/14;1;3770;919
08/04/14;2;2450;566
07/04/14;0;6480;922
07/04/14;1;6270;893
07/04/14;2;3970;561
06/04/14;0;5510;958
06/04/14;1;5300;922
06/04/14;2;3390;572
05/04/14;0;2340;1210
05/04/14;1;2220;767
05/04/14;2;1460;487
04/04/14;0;3310;936
04/04/14;1;3180;877
04/04/14;2;2090;577
03/04/14;0;2200;756
03/04/14;1;2090;356
03/04/14;2;1350;229
02/04/14;0;5630;1003
02/04/14;1;5440;980
02/04/14;2;3490;617
01/04/14;0;5650;1060
01/04/14;1;5470;884
01/04/14;2;3500;561
31/03/14;0;6020;888
31/03/14;1;5810;867
31/03/14;2;3690;548
30/03/14;0;6120;1663
30/03/14;1;5940;951
30/03/14;2;3770;563
29/03/14;0;6250;925
29/03/14;1;6070;910
29/03/14;2;3850;573
28/03/14;0;6300;939
28/03/14;1;6110;918
28/03/14;2;3860;580
27/03/14;0;4020;1001
27/03/14;1;3870;970
27/03/14;2;2490;610
26/03/14;0;4640;1043
26/03/14;1;4470;1018
26/03/14;2;2860;637
25/03/14;0;4220;1095
25/03/14;1;4100;1061
25/03/14;2;2670;657
24/03/14;0;4190;1210
24/03/14;1;4070;951
24/03/14;2;2610;581
23/03/14;0;970;1512
23/03/14;1;930;1585
23/03/14;2;600;340
22/03/14;0;970;757
22/03/14;1;940;475
22/03/14;2;600;234
21/03/14;0;4480;820
21/03/14;1;4330;781
21/03/14;2;2820;503
20/03/14;0;5130;813
20/03/14;1;4970;792
20/03/14;2;3170;500
19/03/14;0;5380;871
19/03/14;1;5220;851
19/03/14;2;3330;542
18/03/14;0;4990;844
18/03/14;1;4870;950
18/03/14;2;3160;526
17/03/14;0;5580;863
17/03/14;1;5430;1584
17/03/14;2;3460;532
16/03/14;0;5480;850
16/03/14;1;5340;951
16/03/14;2;3420;524
15/03/14;0;4030;818
15/03/14;1;3910;792
15/03/14;2;2600;531
14/03/14;0;5050;1059
14/03/14;1;4910;951
14/03/14;2;3140;504
13/03/14;0;5080;907
13/03/14;1;4930;1267
13/03/14;2;3150;502
12/03/14;0;5140;824
12/03/14;1;5010;951
12/03/14;2;3200;512
11/03/14;0;4240;832
11/03/14;1;4110;812
11/03/14;2;2690;536
10/03/14;0;4370;908
10/03/14;1;4260;804
10/03/14;2;2730;513
09/03/14;0;5010;1058
09/03/14;1;4870;1267
09/03/14;2;3100;498
08/03/14;0;4990;927
08/03/14;1;4850;1109
08/03/14;2;3080;496
07/03/14;0;4910;805
07/03/14;1;4770;793
07/03/14;2;3040;496
06/03/14;0;4860;1362
06/03/14;1;4740;836
06/03/14;2;3010;528
05/03/14;0;3470;1362
05/03/14;1;3380;793
05/03/14;2;2210;509
04/03/14;0;2250;1060
04/03/14;1;2150;734
04/03/14;2;1410;462
03/03/14;0;1160;1209
03/03/14;1;1110;634
03/03/14;2;710;243
02/03/14;0;1720;1512
02/03/14;1;1650;660
02/03/14;2;1080;413
01/03/14;0;630;1210
01/03/14;1;610;477
01/03/14;2;380;166
28/02/14;0;2810;1029
28/02/14;1;2730;1008
28/02/14;2;1750;625
27/02/14;0;3010;1513
27/02/14;1;2910;836
27/02/14;2;1850;522
26/02/14;0;1440;907
26/02/14;1;1390;617
26/02/14;2;900;396
25/02/14;0;3890;756
25/02/14;1;3780;1109
25/02/14;2;2410;442
24/02/14;0;4140;1211
24/02/14;1;4030;1109
24/02/14;2;2560;447
23/02/14;0;4160;1209
23/02/14;1;4050;1900
23/02/14;2;2570;779
22/02/14;0;1930;1361
22/02/14;1;1860;809
22/02/14;2;1200;502
21/02/14;0;2920;908
21/02/14;1;2820;856
21/02/14;2;1800;529
20/02/14;0;1600;756
20/02/14;1;1520;528
20/02/14;2;970;336
19/02/14;0;250;1965
19/02/14;1;240;1269
19/02/14;2;120;92
18/02/14;0;2810;702
18/02/14;1;2710;656
18/02/14;2;1790;453
17/02/14;0;670;1211
17/02/14;1;640;1742
17/02/14;2;410;136
16/02/14;0;100;1361
16/02/14;1;100;636
16/02/14;2;40;54
15/02/14;0;960;2116
15/02/14;1;930;1902
15/02/14;2;610;143
14/02/14;0;3480;654
14/02/14;1;3390;1900
14/02/14;2;2170;408
13/02/14;0;1770;1058
13/02/14;1;1730;952
13/02/14;2;1140;344
12/02/14;0;3120;907
12/02/14;1;3040;1584
12/02/14;2;1960;596
11/02/14;0;2420;1512
11/02/14;1;2320;951
11/02/14;2;1500;436
10/02/14;0;110;1512
10/02/14;1;120;952
10/02/14;2;50;21
09/02/14;0;1490;1365
09/02/14;1;1430;1268
09/02/14;2;940;373
08/02/14;0;1390;1209
08/02/14;1;1340;1109
08/02/14;2;890;293
07/02/14;0;380;1360
07/02/14;1;380;1109
07/02/14;2;220;170
06/02/14;0;3020;908
06/02/14;1;2940;634
06/02/14;2;1890;364
05/02/14;0;1040;1514
05/02/14;1;990;634
05/02/14;2;660;228
04/02/14;0;220;1512
04/02/14;1;220;1267
04/02/14;2;110;56
03/02/14;0;620;1512
03/02/14;1;600;792
03/02/14;2;390;98
02/02/14;0;370;908
02/02/14;1;360;162
02/02/14;2;210;101
01/02/14;0;280;1360
01/02/14;1;340;1742
01/02/14;2;260;239
31/01/14;0;0;756
31/01/14;1;10;1900
31/01/14;2;0;0
30/01/14;0;120;1060
30/01/14;1;120;1110
30/01/14;2;50;22
29/01/14;0;1960;1061
29/01/14;1;1910;793
29/01/14;2;1240;343
28/01/14;0;1650;1059
28/01/14;1;1600;950
28/01/14;2;1030;329
27/01/14;0;1540;1058
27/01/14;1;1490;1425
27/01/14;2;980;397
26/01/14;0;2420;1058
26/01/14;1;2370;950
26/01/14;2;1540;316
25/01/14;0;2390;1058
25/01/14;1;2340;792
25/01/14;2;1520;318
24/01/14;0;980;909
24/01/14;1;960;1109
24/01/14;2;620;240
23/01/14;0;800;1209
23/01/14;1;780;476
23/01/14;2;500;184
22/01/14;0;1940;1512
22/01/14;1;1910;1109
22/01/14;2;1240;311
21/01/14;0;1770;498
21/01/14;1;1730;634
21/01/14;2;1140;306
20/01/14;0;1190;1213
20/01/14;1;1150;509
20/01/14;2;750;336
19/01/14;0;390;1664
19/01/14;1;390;1584
19/01/14;2;230;84
18/01/14;0;210;1361
18/01/14;1;200;1108
18/01/14;2;100;61
17/01/14;0;30;1362
17/01/14;1;40;1110
17/01/14;2;0;8
16/01/14;0;1120;756
16/01/14;1;1090;1109
16/01/14;2;710;245
15/01/14;0;2060;2116
15/01/14;1;2010;1108
15/01/14;2;1320;279
14/01/14;0;50;1814
14/01/14;1;50;1901
14/01/14;2;10;21
13/01/14;0;1420;1362
13/01/14;1;1410;1900
13/01/14;2;910;262
12/01/14;0;1840;606
12/01/14;1;1790;1267
12/01/14;2;1170;260
11/01/14;0;360;1210
11/01/14;1;360;794
11/01/14;2;200;92
10/01/14;0;1450;756
10/01/14;1;1400;795
10/01/14;2;900;363
09/01/14;0;1550;1512
09/01/14;1;1510;792
09/01/14;2;990;310
08/01/14;0;1490;907
08/01/14;1;1440;477
08/01/14;2;950;243
07/01/14;0;1220;1361
07/01/14;1;1190;1427
07/01/14;2;780;338
06/01/14;0;1680;1361
06/01/14;1;1630;1742
06/01/14;2;1050;287
05/01/14;0;50;1362
05/01/14;1;60;1109
05/01/14;2;10;50
04/01/14;0;10;1814
04/01/14;1;20;1269
04/01/14;2;10;15
03/01/14;0;650;1512
03/01/14;1;610;635
03/01/14;2;330;118
02/01/14;0;0;1210
02/01/14;1;0;1267
02/01/14;2;0;0
01/01/14;0;1490;1512
01/01/14;1;1460;792
01/01/14;2;950;241
31/12/13;0;1510;606
31/12/13;1;1470;1742
31/12/13;2;950;256
30/12/13;0;1260;1058
30/12/13;1;1220;475
30/12/13;2;810;293
29/12/13;0;130;1211
29/12/13;1;130;1109
29/12/13;2;50;48
28/12/13;0;470;1513
28/12/13;1;470;1900
28/12/13;2;310;126
27/12/13;0;1050;1066
27/12/13;1;1020;799
27/12/13;2;680;307
26/12/13;0;40;1209
26/12/13;1;50;2534
26/12/13;2;20;122
25/12/13;0;20;1512
25/12/13;1;20;2059
25/12/13;2;0;17
24/12/13;0;90;1512
24/12/13;1;90;952
24/12/13;2;30;60
23/12/13;0;450;1814
23/12/13;1;430;476
23/12/13;2;270;95
22/12/13;0;100;757
22/12/13;1;110;1110
22/12/13;2;40;25
21/12/13;0;220;758
21/12/13;1;220;1425
21/12/13;2;120;66
20/12/13;0;120;1512
20/12/13;1;120;951
20/12/13;2;50;44
19/12/13;0;0;1058
19/12/13;1;10;951
19/12/13;2;0;1
18/12/13;0;1280;907
18/12/13;1;1240;793
18/12/13;2;830;208
17/12/13;0;1370;453
17/12/13;1;1350;1111
17/12/13;2;900;225
16/12/13;0;1370;604
16/12/13;1;1350;1901
16/12/13;2;910;224
15/12/13;0;1370;454
15/12/13;1;1350;1267
15/12/13;2;910;238
14/12/13;0;1360;1512
14/12/13;1;1340;1584
14/12/13;2;890;226
13/12/13;0;1390;453
13/12/13;1;1370;1584
13/12/13;2;920;226
12/12/13;0;1230;1663
12/12/13;1;1210;1267
12/12/13;2;800;232
11/12/13;0;1370;907
11/12/13;1;1340;635
11/12/13;2;890;224
10/12/13;0;1390;908
10/12/13;1;1360;1267
10/12/13;2;910;226
09/12/13;0;840;1059
09/12/13;1;820;1267
09/12/13;2;540;218
08/12/13;0;1320;1514
08/12/13;1;1290;1426
08/12/13;2;850;480
07/12/13;0;1230;1361
07/12/13;1;1210;950
07/12/13;2;800;224
06/12/13;0;1580;1966
06/12/13;1;1540;950
06/12/13;2;1000;239
05/12/13;0;1440;554
05/12/13;1;1400;794
05/12/13;2;920;347
04/12/13;0;1660;453
04/12/13;1;1630;1108
04/12/13;2;1060;357
03/12/13;0;1580;1663
03/12/13;1;1540;1584
03/12/13;2;1010;261
02/12/13;0;1780;907
02/12/13;1;1740;391
02/12/13;2;1130;358
01/12/13;0;1830;606
01/12/13;1;1790;475
01/12/13;2;1170;259
30/11/13;0;660;1209
30/11/13;1;640;478
30/11/13;2;430;120
29/11/13;0;1810;1513
29/11/13;1;1770;1267
29/11/13;2;1140;256
28/11/13;0;1850;1209
28/11/13;1;1810;1901
28/11/13;2;1170;261
27/11/13;0;1490;758
27/11/13;1;1440;1900
27/11/13;2;950;300
26/11/13;0;2030;454
26/11/13;1;1980;634
26/11/13;2;1290;279
25/11/13;0;2120;459
25/11/13;1;2060;792
25/11/13;2;1340;288
24/11/13;0;580;1512
24/11/13;1;560;482
24/11/13;2;350;133
23/11/13;0;70;1512
23/11/13;1;70;1267
23/11/13;2;10;23
22/11/13;0;1430;1965
22/11/13;1;1370;623
22/11/13;2;880;399
21/11/13;0;340;1512
21/11/13;1;340;953
21/11/13;2;200;138
20/11/13;0;1570;608
20/11/13;1;1530;1109
20/11/13;2;990;360
19/11/13;0;150;1058
19/11/13;1;150;1584
19/11/13;2;60;46
18/11/13;0;590;1512
18/11/13;1;560;475
18/11/13;2;350;151
17/11/13;0;1020;908
17/11/13;1;980;950
17/11/13;2;630;251
16/11/13;0;2360;907
16/11/13;1;2310;1267
16/11/13;2;1500;309
15/11/13;0;120;604
15/11/13;1;110;794
15/11/13;2;40;21
14/11/13;0;710;909
14/11/13;1;690;475
14/11/13;2;440;213
13/11/13;0;1320;605
13/11/13;1;1280;951
13/11/13;2;850;278
12/11/13;0;2400;1058
12/11/13;1;2330;793
12/11/13;2;1500;609
11/11/13;0;1250;600
11/11/13;1;1220;589
11/11/13;2;790;376
10/11/13;0;1120;1059
10/11/13;1;1070;792
10/11/13;2;700;405
09/11/13;0;100;1965
09/11/13;1;100;1584
09/11/13;2;30;54
08/11/13;0;560;1059
08/11/13;1;540;318
08/11/13;2;330;145
07/11/13;0;2830;630
07/11/13;1;2770;1584
07/11/13;2;1790;395
06/11/13;0;3080;1087
06/11/13;1;2970;1133
06/11/13;2;1930;436
05/11/13;0;2720;1058
05/11/13;1;2640;1267
05/11/13;2;1700;356
04/11/13;0;630;907
04/11/13;1;600;1584
04/11/13;2;380;186
03/11/13;0;1640;1663
03/11/13;1;1570;950
03/11/13;2;1010;396
02/11/13;0;920;758
02/11/13;1;880;378
02/11/13;2;560;253
01/11/13;0;1730;1512
01/11/13;1;1660;722
01/11/13;2;1060;456
31/10/13;0;2090;908
31/10/13;1;2020;793
31/10/13;2;1310;456
30/10/13;0;1700;1966
30/10/13;1;1640;702
30/10/13;2;1050;449
29/10/13;0;780;609
29/10/13;1;750;634
29/10/13;2;470;298
28/10/13;0;1490;757
28/10/13;1;1420;492
28/10/13;2;940;315
27/10/13;0;830;337
27/10/13;1;790;323
27/10/13;2;510;210
26/10/13;0;3290;756
26/10/13;1;3200;636
26/10/13;2;2060;408
25/10/13;0;3320;908
25/10/13;1;3220;698
25/10/13;2;2060;439
24/10/13;0;1800;1210
24/10/13;1;1730;626
24/10/13;2;1120;411
23/10/13;0;80;1361
23/10/13;1;80;1901
23/10/13;2;20;46
22/10/13;0;930;494
22/10/13;1;880;480
22/10/13;2;540;307
21/10/13;0;2950;859
21/10/13;1;2850;838
21/10/13;2;1830;528
20/10/13;0;1520;756
20/10/13;1;1460;1167
20/10/13;2;960;322
19/10/13;0;3160;909
19/10/13;1;3070;637
19/10/13;2;2010;387
18/10/13;0;4010;713
18/10/13;1;3910;950
18/10/13;2;2510;445
17/10/13;0;4130;718
17/10/13;1;4010;1267
17/10/13;2;2570;837
16/10/13;0;4240;908
16/10/13;1;4140;792
16/10/13;2;2650;456
15/10/13;0;2130;1814
15/10/13;1;2050;817
15/10/13;2;1350;529
14/10/13;0;2170;557
14/10/13;1;2090;522
14/10/13;2;1380;360
13/10/13;0;1510;1816
13/10/13;1;1450;950
13/10/13;2;960;278
12/10/13;0;4090;1036
12/10/13;1;3950;1004
12/10/13;2;2530;626
11/10/13;0;4690;1034
11/10/13;1;4570;1019
11/10/13;2;2910;639
10/10/13;0;750;908
10/10/13;1;710;634
10/10/13;2;450;230
09/10/13;0;3280;1058
09/10/13;1;3160;956
09/10/13;2;2050;601
08/10/13;0;2120;608
08/10/13;1;2040;583
08/10/13;2;1350;373
07/10/13;0;790;1814
07/10/13;1;760;477
07/10/13;2;470;144
06/10/13;0;1820;1059
06/10/13;1;1740;705
06/10/13;2;1140;449
05/10/13;0;1390;758
05/10/13;1;1320;354
05/10/13;2;880;234
04/10/13;0;1120;757
04/10/13;1;1060;318
04/10/13;2;700;190
03/10/13;0;670;607
03/10/13;1;640;477
03/10/13;2;390;111
02/10/13;0;4510;887
02/10/13;1;4350;859
02/10/13;2;2800;538
01/10/13;0;3280;957
01/10/13;1;3170;959
01/10/13;2;2090;610
30/09/13;0;2990;534
30/09/13;1;2860;950
30/09/13;2;1880;334
29/09/13;0;1660;478
29/09/13;1;1570;460
29/09/13;2;1030;301
28/09/13;0;2810;825
28/09/13;1;2700;800
28/09/13;2;1750;511
27/09/13;0;3690;838
27/09/13;1;3560;773
27/09/13;2;2290;497
26/09/13;0;4820;850
26/09/13;1;4650;826
26/09/13;2;2960;521
25/09/13;0;4200;966
25/09/13;1;4030;940
25/09/13;2;2590;590
24/09/13;0;5710;1209
24/09/13;1;5540;1267
24/09/13;2;3520;537
23/09/13;0;5760;1814
23/09/13;1;5580;950
23/09/13;2;3560;544
22/09/13;0;5340;848
22/09/13;1;5130;822
22/09/13;2;3370;539
21/09/13;0;5430;1362
21/09/13;1;5300;872
21/09/13;2;3430;550
20/09/13;0;5950;987
20/09/13;1;5770;966
20/09/13;2;3650;614
19/09/13;0;5960;934
19/09/13;1;5790;908
19/09/13;2;3710;575
18/09/13;0;4910;909
18/09/13;1;4790;889
18/09/13;2;3140;571
17/09/13;0;6300;1058
17/09/13;1;6110;937
17/09/13;2;3930;590
16/09/13;0;4770;1002
16/09/13;1;4630;986
16/09/13;2;3030;619
15/09/13;0;1410;506
15/09/13;1;1340;488
15/09/13;2;880;320
14/09/13;0;5730;948
14/09/13;1;5580;1108
14/09/13;2;3580;583
13/09/13;0;5030;1034
13/09/13;1;4880;995
13/09/13;2;3120;623
12/09/13;0;4660;1209
12/09/13;1;4520;1121
12/09/13;2;2920;703
11/09/13;0;5640;1127
11/09/13;1;5450;1090
11/09/13;2;3490;687
10/09/13;0;3290;1227
10/09/13;1;3160;1201
10/09/13;2;2070;751
09/09/13;0;6350;1011
09/09/13;1;6150;983
09/09/13;2;3920;623
08/09/13;0;1580;996
08/09/13;1;1500;970
08/09/13;2;960;605
07/09/13;0;6470;937
07/09/13;1;6270;908
07/09/13;2;3980;568
06/09/13;0;6410;971
06/09/13;1;6200;941
06/09/13;2;3920;587
05/09/13;0;6330;985
05/09/13;1;6120;961
05/09/13;2;3830;604
04/09/13;0;6850;1058
04/09/13;1;6650;950
04/09/13;2;4220;593
03/09/13;0;7190;1814
03/09/13;1;7000;1108
03/09/13;2;4440;617
02/09/13;0;6880;1002
02/09/13;1;6690;978
02/09/13;2;4240;620
01/09/13;0;5760;1104
01/09/13;1;5600;1077
01/09/13;2;3570;673
31/08/13;0;6290;1009
31/08/13;1;6090;985
31/08/13;2;3840;620
30/08/13;0;7520;1083
30/08/13;1;7290;1056
30/08/13;2;4610;667
29/08/13;0;5790;1178
29/08/13;1;5620;1149
29/08/13;2;3590;716
28/08/13;0;6230;1119
28/08/13;1;6040;1090
28/08/13;2;3850;689
27/08/13;0;6270;1366
27/08/13;1;6090;1335
27/08/13;2;3880;835
26/08/13;0;4550;1378
26/08/13;1;4370;1362
26/08/13;2;2830;840
25/08/13;0;5700;1238
25/08/13;1;5530;1208
25/08/13;2;3570;755
24/08/13;0;6940;1079
