#Date;Inv;Psum;Pmax
26/07/14;0;45790;25053
25/07/14;0;241030;32569
24/07/14;0;92990;15758
23/07/14;0;190870;32969
22/07/14;0;167480;31659
21/07/14;0;26780;9877
20/07/14;0;145190;31282
19/07/14;0;243410;27387
18/07/14;0;253190;27483
17/07/14;0;245070;27867
16/07/14;0;242050;27501
15/07/14;0;261850;28447
14/07/14;0;172470;29947
13/07/14;0;210190;32652
12/07/14;0;206840;32617
11/07/14;0;264580;31776
10/07/14;0;232290;31870
09/07/14;0;151540;30344
08/07/14;0;70750;23735
07/07/14;0;204680;29044
06/07/14;0;231370;29576
05/07/14;0;230350;30134
04/07/14;0;176250;28581
03/07/14;0;270550;29416
02/07/14;0;87960;23754
01/07/14;0;159790;33176
30/06/14;0;219820;31604
29/06/14;0;104980;24935
28/06/14;0;174750;32867
27/06/14;0;220890;31910
26/06/14;0;217920;32161
25/06/14;0;131330;32194
24/06/14;0;148610;29684
23/06/14;0;213150;31418
22/06/14;0;237470;32111
21/06/14;0;270150;29962
20/06/14;0;138370;27825
19/06/14;0;245160;31531
18/06/14;0;208840;32758
17/06/14;0;253780;32441
16/06/14;0;182270;31651
15/06/14;0;115360;26841
14/06/14;0;190850;29843
13/06/14;0;200730;31580
12/06/14;0;222740;29297
11/06/14;0;242010;26905
10/06/14;0;246620;27112
09/06/14;0;220160;27162
08/06/14;0;247240;27204
07/06/14;0;252600;27469
06/06/14;0;257360;29675
05/06/14;0;233330;29489
04/06/14;0;146420;32140
03/06/14;0;186960;30364
02/06/14;0;180130;32026
01/06/14;0;240700;32209
31/05/14;0;263840;30675
30/05/14;0;148470;28536
29/05/14;0;226110;33005
28/05/14;0;238010;30956
27/05/14;0;91180;22070
26/05/14;0;68030;11516
25/05/14;0;253290;30338
24/05/14;0;269950;29929
23/05/14;0;91660;28767
22/05/14;0;212700;26652
21/05/14;0;243830;30331
20/05/14;0;237420;32147
19/05/14;0;179170;32368
18/05/14;0;228200;30228
17/05/14;0;211330;31829
16/05/14;0;106470;33026
15/05/14;0;250460;31570
14/05/14;0;231830;32070
13/05/14;0;190740;33218
12/05/14;0;250700;31132
11/05/14;0;111790;27029
10/05/14;0;203250;31521
09/05/14;0;229330;28891
08/05/14;0;241580;29552
07/05/14;0;38810;7072
06/05/14;0;200250;31554
05/05/14;0;259810;30409
04/05/14;0;278220;31069
03/05/14;0;146100;30552
02/05/14;0;61660;12382
01/05/14;0;184590;32189
30/04/14;0;26210;4255
29/04/14;0;210020;32843
28/04/14;0;33290;6117
27/04/14;0;35510;10531
26/04/14;0;217270;29362
25/04/14;0;216440;27700
24/04/14;0;241840;29810
23/04/14;0;202490;32427
22/04/14;0;230640;32668
21/04/14;0;29440;5993
20/04/14;0;165660;30744
19/04/14;0;70720;24093
18/04/14;0;137350;28082
17/04/14;0;268840;31279
16/04/14;0;271260;31405
15/04/14;0;261270;31265
14/04/14;0;240460;28983
13/04/14;0;122840;31458
12/04/14;0;129770;32487
11/04/14;0;222930;30172
10/04/14;0;242540;28832
09/04/14;0;260080;30192
08/04/14;0;114860;27297
07/04/14;0;228420;27551
06/04/14;0;204600;29400
05/04/14;0;80100;21109
04/04/14;0;136290;29588
03/04/14;0;63150;10594
02/04/14;0;190130;26762
01/04/14;0;192280;27065
31/03/14;0;213580;27966
30/03/14;0;223740;28408
29/03/14;0;229930;28970
28/03/14;0;237610;29774
27/03/14;0;161240;32529
26/03/14;0;138170;27180
25/03/14;0;180360;30997
24/03/14;0;160790;29406
23/03/14;0;21960;22943
22/03/14;0;42080;15849
21/03/14;0;173270;26046
20/03/14;0;201750;26695
19/03/14;0;206690;28395
18/03/14;0;194410;27131
17/03/14;0;222760;28492
16/03/14;0;212020;27220
15/03/14;0;139100;24391
14/03/14;0;206410;27619
13/03/14;0;205690;26960
12/03/14;0;208340;28070
11/03/14;0;183280;28417
10/03/14;0;159710;27851
09/03/14;0;208590;28092
08/03/14;0;212210;28822
07/03/14;0;188060;28340
06/03/14;0;208630;29074
05/03/14;0;148640;32168
04/03/14;0;91100;24534
03/03/14;0;35890;9803
02/03/14;0;65440;24166
01/03/14;0;29360;12142
28/02/14;0;119640;30918
27/02/14;0;90320;29992
26/02/14;0;44410;16605
25/02/14;0;165400;26450
24/02/14;0;191410;28043
23/02/14;0;195260;28384
22/02/14;0;64000;22005
21/02/14;0;137340;29214
20/02/14;0;57760;16843
19/02/14;0;11610;4305
18/02/14;0;113810;24912
17/02/14;0;20770;4716
16/02/14;0;13560;3916
15/02/14;0;43910;17781
14/02/14;0;178360;27984
13/02/14;0;95200;26290
12/02/14;0;155840;27624
11/02/14;0;72910;29386
10/02/14;0;9410;2200
09/02/14;0;37230;15164
08/02/14;0;40920;18969
07/02/14;0;11620;4829
06/02/14;0;148890;24717
05/02/14;0;36050;14426
04/02/14;0;11190;2908
03/02/14;0;21400;4722
02/02/14;0;20760;6119
01/02/14;0;18680;4159
31/01/14;0;8930;2912
30/01/14;0;7440;2225
29/01/14;0;103610;28566
28/01/14;0;62200;21038
27/01/14;0;61080;25457
26/01/14;0;139360;24256
25/01/14;0;142450;25458
24/01/14;0;40030;16227
23/01/14;0;23730;4685
22/01/14;0;114250;23438
21/01/14;0;91070;26812
20/01/14;0;56050;26115
19/01/14;0;13810;3243
18/01/14;0;12280;3191
17/01/14;0;8340;1593
16/01/14;0;66590;21272
15/01/14;0;114990;28534
14/01/14;0;2050;557
13/01/14;0;94200;23078
12/01/14;0;118460;22178
11/01/14;0;12480;2692
10/01/14;0;70260;23980
09/01/14;0;84230;24586
08/01/14;0;82530;19448
07/01/14;0;73420;25015
06/01/14;0;108120;24306
05/01/14;0;5330;2104
04/01/14;0;4300;1290
03/01/14;0;17980;6041
02/01/14;0;3580;1136
01/01/14;0;109340;22601
31/12/13;0;104360;24350
30/12/13;0;80900;23516
29/12/13;0;9430;2812
28/12/13;0;75020;24450
27/12/13;0;65520;25952
26/12/13;0;4570;2605
25/12/13;0;3460;1287
24/12/13;0;5320;1703
23/12/13;0;17160;4454
22/12/13;0;5320;1712
21/12/13;0;11030;3757
20/12/13;0;9930;4270
19/12/13;0;3090;842
18/12/13;0;60390;17803
17/12/13;0;110460;22379
16/12/13;0;110370;21719
15/12/13;0;108600;22440
14/12/13;0;109760;21862
13/12/13;0;109930;21746
12/12/13;0;99070;21744
11/12/13;0;105580;20689
10/12/13;0;106070;21376
09/12/13;0;49620;19141
08/12/13;0;108450;23111
07/12/13;0;92670;21779
06/12/13;0;112470;21920
05/12/13;0;95610;26663
04/12/13;0;115400;22396
03/12/13;0;112070;24000
02/12/13;0;121040;22504
01/12/13;0;127990;23744
30/11/13;0;28410;7256
29/11/13;0;120510;22629
28/11/13;0;123870;22920
27/11/13;0;95260;28299
26/11/13;0;134080;24212
25/11/13;0;136260;24563
24/11/13;0;19400;4237
23/11/13;0;7860;1938
22/11/13;0;53980;23835
21/11/13;0;13210;4789
20/11/13;0;54790;26427
19/11/13;0;11380;3859
18/11/13;0;16860;6051
17/11/13;0;19950;4201
16/11/13;0;137380;23492
15/11/13;0;9110;1915
14/11/13;0;20390;5737
13/11/13;0;114470;26152
12/11/13;0;114270;24433
11/11/13;0;76150;29897
10/11/13;0;8030;4220
09/11/13;0;9380;4835
08/11/13;0;11380;6640
07/11/13;0;146280;25309
06/11/13;0;137100;25740
05/11/13;0;153280;24856
04/11/13;0;20400;10708
03/11/13;0;68900;23941
02/11/13;0;41070;15445
01/11/13;0;65090;24954
31/10/13;0;89690;28689
30/10/13;0;69320;27712
29/10/13;0;16460;13738
28/10/13;0;48760;18340
27/10/13;0;15030;7417
26/10/13;0;158300;27017
25/10/13;0;124540;25382
24/10/13;0;59910;24578
23/10/13;0;7270;4516
22/10/13;0;19470;4922
21/10/13;0;75240;21881
20/10/13;0;61630;22121
19/10/13;0;136860;24715
18/10/13;0;181860;27399
17/10/13;0;185760;26506
16/10/13;0;193520;27690
15/10/13;0;45690;14800
14/10/13;0;57160;14288
13/10/13;0;35180;12632
12/10/13;0;164120;33208
11/10/13;0;187260;30110
10/10/13;0;14930;4472
09/10/13;0;93040;31185
08/10/13;0;90740;28739
07/10/13;0;23100;5840
06/10/13;0;83390;33191
05/10/13;0;35510;11052
04/10/13;0;32310;7892
03/10/13;0;23880;4674
02/10/13;0;177760;27343
01/10/13;0;137150;30027
30/09/13;0;99780;25508
29/09/13;0;39500;19189
28/09/13;0;64380;18372
27/09/13;0;147750;27827
26/09/13;0;151750;26696
25/09/13;0;155070;26109
24/09/13;0;224320;28032
23/09/13;0;223070;27677
22/09/13;0;189660;29471
21/09/13;0;210080;28664
20/09/13;0;190490;27278
19/09/13;0;233790;29134
18/09/13;0;194010;31593
17/09/13;0;237350;30178
16/09/13;0;163700;31556
15/09/13;0;73850;32647
14/09/13;0;213900;28934
13/09/13;0;199470;32191
12/09/13;0;170830;31452
11/09/13;0;191800;31697
10/09/13;0;80400;26847
09/09/13;0;222260;30335
08/09/13;0;50930;10842
07/09/13;0;212850;27195
06/09/13;0;188290;26594
05/09/13;0;191150;27425
04/09/13;0;239630;27290
03/09/13;0;246650;27765
02/09/13;0;241430;30398
01/09/13;0;185630;31193
31/08/13;0;222940;27977
30/08/13;0;219460;28907
29/08/13;0;181340;31377
28/08/13;0;194020;31994
27/08/13;0;129880;32767
26/08/13;0;127530;33519
25/08/13;0;206470;31967
24/08/13;0;206720;30942
23/08/13;0;150570;30262
22/08/13;0;246420;27982
21/08/13;0;261730;29628
20/08/13;0;239150;31391
19/08/13;0;195120;30841
18/08/13;0;247200;27704
17/08/13;0;245400;27782
16/08/13;0;249110;29016
15/08/13;0;230280;30192
14/08/13;0;108650;31786
13/08/13;0;246590;30769
12/08/13;0;228740;28626
11/08/13;0;211790;28722
10/08/13;0;248680;31101
09/08/13;0;140940;32233
08/08/13;0;134520;28157
07/08/13;0;138430;28104
06/08/13;0;230470;27151
05/08/13;0;245940;27145
04/08/13;0;226080;27311
03/08/13;0;244980;27025
02/08/13;0;256860;27720
01/08/13;0;249710;27605
31/07/13;0;265650;28532
30/07/13;0;263700;30274
29/07/13;0;94080;24876
28/07/13;0;226730;26890
27/07/13;0;234570;26955
26/07/13;0;200780;27778
25/07/13;0;268360;29206
24/07/13;0;207310;29121
23/07/13;0;248330;28698
22/07/13;0;236840;27890
21/07/13;0;245480;28059
20/07/13;0;247420;28590
19/07/13;0;263420;28853
18/07/13;0;212820;30946
17/07/13;0;227350;28307
16/07/13;0;250280;28246
15/07/13;0;235030;28944
14/07/13;0;264540;28487
13/07/13;0;183210;29053
12/07/13;0;263000;29242
11/07/13;0;231510;27999
10/07/13;0;157050;32010
09/07/13;0;255990;29209
08/07/13;0;249230;29085
07/07/13;0;196930;31768
06/07/13;0;255390;30494
05/07/13;0;266940;28483
04/07/13;0;252050;29808
03/07/13;0;171150;31103
02/07/13;0;250960;29810
01/07/13;0;227970;30141
30/06/13;0;236710;30847
29/06/13;0;184160;26149
28/06/13;0;153100;30920
27/06/13;0;205240;31341
26/06/13;0;223750;33604
25/06/13;0;195930;33145
24/06/13;0;77510;20255
23/06/13;0;239460;30565
22/06/13;0;246950;32484
21/06/13;0;269160;29542
20/06/13;0;225270;27858
19/06/13;0;232110;27429
18/06/13;0;218890;28556
17/06/13;0;250580;27382
16/06/13;0;221700;27988
15/06/13;0;243230;28885
14/06/13;0;192170;28965
13/06/13;0;282810;28994
12/06/13;0;292890;30578
11/06/13;0;239320;33290
10/06/13;0;170720;27629
09/06/13;0;104690;29317
08/06/13;0;277690;30500
07/06/13;0;251010;30441
06/06/13;0;293290;30316
05/06/13;0;251430;33624
04/06/13;0;231250;33429
03/06/13;0;231010;33608
02/06/13;0;139920;26331
01/06/13;0;173470;32776
31/05/13;0;140620;27074
30/05/13;0;118420;18016
29/05/13;0;101300;33484
28/05/13;0;161590;33395
27/05/13;0;224040;32984
26/05/13;0;260890;33251
25/05/13;0;174900;33149
24/05/13;0;50530;8189
23/05/13;0;238540;32041
22/05/13;0;231960;32943
21/05/13;0;245530;33090
20/05/13;0;195660;33576
19/05/13;0;155430;33250
18/05/13;0;241380;33576
17/05/13;0;49690;14204
16/05/13;0;22250;4165
15/05/13;0;200600;31407
14/05/13;0;278350;30985
13/05/13;0;284110;32067
12/05/13;0;242060;33110
11/05/13;0;177670;33712
10/05/13;0;38160;8884
09/05/13;0;254530;30284
08/05/13;0;260220;32971
07/05/13;0;169990;32923
06/05/13;0;125340;32139
05/05/13;0;174010;32596
04/05/13;0;282940;29902
03/05/13;0;254770;29949
02/05/13;0;173730;30813
01/05/13;0;140670;30534
30/04/13;0;82490;23550
29/04/13;0;61240;25762
28/04/13;0;156580;32998
27/04/13;0;33070;7856
26/04/13;0;103820;26777
25/04/13;0;276160;30153
24/04/13;0;282180;30533
23/04/13;0;166960;33202
22/04/13;0;69740;26704
21/04/13;0;71080;22593
20/04/13;0;18510;4247
19/04/13;0;171600;27304
18/04/13;0;245660;28385
17/04/13;0;233270;28137
16/04/13;0;211500;31563
15/04/13;0;260570;29422
14/04/13;0;252010;29854
13/04/13;0;279520;32677
12/04/13;0;91050;31862
11/04/13;0;36030;9792
10/04/13;0;267610;31740
09/04/13;0;172140;33712
08/04/13;0;50580;10769
07/04/13;0;110120;30261
06/04/13;0;144130;29280
05/04/13;0;64050;12026
04/04/13;0;116510;28641
03/04/13;0;191870;30673
02/04/13;0;215300;32570
01/04/13;0;197640;33367
31/03/13;0;135720;33344
30/03/13;0;29090;7813
29/03/13;0;50990;11666
28/03/13;0;60870;18039
27/03/13;0;86480;16738
26/03/13;0;62360;11522
25/03/13;0;93740;20854
24/03/13;0;30480;7608
23/03/13;0;105840;32930
22/03/13;0;255840;30384
21/03/13;0;260850;31682
20/03/13;0;158520;31104
19/03/13;0;232480;31852
18/03/13;0;2100;583
17/03/13;0;41620;9864
16/03/13;0;242370;32217
15/03/13;0;255250;32435
14/03/13;0;190820;32900
13/03/13;0;76880;25339
12/03/13;0;127720;32651
11/03/13;0;186440;29094
10/03/13;0;161790;33632
09/03/13;0;28800;8427
08/03/13;0;65340;31281
07/03/13;0;58090;15983
06/03/13;0;29740;6556
05/03/13;0;122570;28742
04/03/13;0;221300;29548
03/03/13;0;219560;29922
02/03/13;0;218490;29866
01/03/13;0;205720;28882
28/02/13;0;130940;33112
27/02/13;0;82450;26238
26/02/13;0;199820;32099
25/02/13;0;74520;32461
24/02/13;0;40850;16352
23/02/13;0;82470;23459
22/02/13;0;125420;31650
21/02/13;0;35950;15225
20/02/13;0;176580;28987
19/02/13;0;159850;29992
18/02/13;0;181690;29332
17/02/13;0;123830;24480
16/02/13;0;115600;31148
15/02/13;0;125780;27163
14/02/13;0;179250;31272
13/02/13;0;189080;31908
12/02/13;0;23560;6574
11/02/13;0;15010;4016
10/02/13;0;180190;29743
09/02/13;0;104470;26578
08/02/13;0;168390;30717
07/02/13;0;127960;31767
06/02/13;0;151360;29608
05/02/13;0;62680;17877
04/02/13;0;160110;27609
03/02/13;0;164780;30228
02/02/13;0;13510;4578
01/02/13;0;107250;24070
31/01/13;0;153960;27237
30/01/13;0;110790;23495
29/01/13;0;127120;26364
28/01/13;0;20750;5237
27/01/13;0;118610;29232
26/01/13;0;151860;27966
25/01/13;0;152160;28081
24/01/13;0;46140;17938
23/01/13;0;122210;27158
22/01/13;0;33440;16299
